0 799
800 319600
0 232 13
0 233 51
0 234 52
0 235 79
0 236 37
0 237 11
0 238 66
0 239 77
0 240 56
0 241 37
0 242 24
0 243 28
0 244 24
0 245 56
0 246 17
0 247 62
0 248 38
0 249 42
0 250 55
0 251 37
0 252 15
0 253 42
0 254 70
0 255 43
0 256 12
0 257 75
0 258 65
0 259 56
0 260 71
0 261 53
0 262 45
0 263 54
0 264 62
0 265 48
0 266 21
0 267 58
0 268 27
0 269 47
0 270 55
0 271 42
0 272 80
0 273 12
0 274 33
0 275 51
0 276 79
0 277 31
0 278 44
0 279 54
0 280 24
0 281 54
0 282 66
0 283 16
0 284 60
0 285 39
0 286 10
0 287 15
0 288 46
0 289 11
0 290 30
0 291 77
0 292 26
0 293 75
0 294 67
0 295 43
0 296 56
0 297 14
0 298 55
0 299 52
0 300 80
0 301 37
0 302 49
0 303 47
0 304 34
0 305 13
0 306 70
0 307 64
0 308 55
0 309 15
0 310 33
0 311 37
0 312 22
0 313 56
0 314 34
0 315 25
0 316 47
0 317 38
0 318 15
0 319 66
0 320 33
0 321 16
0 322 74
0 323 34
0 324 60
0 325 75
0 326 78
0 327 32
0 328 60
0 329 59
0 330 56
0 331 23
0 332 57
0 333 46
0 334 31
0 335 26
0 336 48
0 337 70
0 338 65
0 339 74
0 340 36
0 341 11
0 342 36
0 343 48
0 344 61
0 345 33
0 346 40
0 347 60
0 348 49
0 349 27
0 350 51
0 351 43
0 352 53
0 353 35
0 354 21
0 355 25
0 356 30
0 357 33
0 358 20
0 359 47
0 360 73
0 361 14
0 362 40
0 363 24
0 364 77
0 365 59
0 366 29
0 367 59
0 368 74
0 369 17
0 370 65
0 371 68
0 372 30
0 373 42
0 374 41
0 375 75
0 376 70
0 377 56
0 378 16
0 379 34
0 380 44
0 381 27
0 382 40
0 383 64
0 384 70
0 385 66
0 386 15
0 387 75
0 388 77
0 389 39
0 390 75
0 391 20
0 392 28
0 393 24
0 394 64
0 395 29
0 396 64
0 397 10
0 398 37
0 399 30
0 400 51
0 401 58
0 402 67
0 403 46
0 404 77
0 405 18
0 406 32
0 407 68
0 408 47
0 409 53
0 410 60
0 411 22
0 412 18
0 413 10
0 414 11
0 415 49
0 416 76
0 417 45
0 418 78
0 419 17
0 420 68
0 421 52
0 422 41
0 423 60
0 424 42
0 425 66
0 426 78
0 427 63
0 428 38
0 429 17
0 430 14
0 431 45
0 432 60
0 433 61
0 434 10
0 435 66
0 436 63
0 437 51
0 438 73
0 439 18
0 440 25
0 441 67
0 442 26
0 443 69
0 444 43
0 445 46
0 446 29
0 447 26
0 448 61
0 449 36
0 450 12
0 451 23
0 452 25
0 453 58
0 454 23
0 455 19
0 456 53
0 457 55
0 458 77
0 459 48
0 460 32
0 461 25
0 462 17
0 463 61
0 464 45
0 465 74
0 466 19
0 467 56
0 468 80
0 469 46
0 470 70
0 471 37
0 472 55
0 473 25
0 474 25
0 475 22
0 476 44
0 477 60
0 478 49
0 479 62
0 480 44
0 481 76
0 482 31
0 483 13
0 484 18
0 485 43
0 486 70
0 487 23
0 488 39
0 489 57
0 490 39
0 491 68
0 492 48
0 493 74
0 494 25
0 495 38
0 496 62
0 497 21
0 498 36
0 499 37
0 500 77
0 501 10
0 502 33
0 503 27
0 504 32
0 505 75
0 506 26
0 507 15
0 508 27
0 509 33
0 510 55
0 511 45
0 512 65
0 513 36
0 514 39
0 515 12
0 516 69
0 517 55
0 518 59
0 519 70
0 520 48
0 521 71
0 522 64
0 523 46
0 524 22
0 525 44
0 526 44
0 527 42
0 528 72
0 529 26
0 530 77
0 531 14
0 532 68
0 533 19
0 534 68
0 535 76
0 536 76
0 537 21
0 538 62
0 539 15
0 540 20
0 541 50
0 542 80
0 543 11
0 544 10
0 545 55
0 546 25
0 547 48
0 548 55
0 549 61
0 550 61
0 551 34
0 552 79
0 553 42
0 554 51
0 555 32
0 556 12
0 557 41
0 558 63
0 559 21
0 560 73
0 561 39
0 562 55
0 563 64
0 564 14
0 565 78
0 566 75
0 567 69
0 568 10
0 569 20
0 570 39
0 571 30
0 572 72
0 573 33
0 574 20
0 575 56
0 576 74
0 577 23
0 578 64
0 579 32
0 580 76
0 581 27
0 582 20
0 583 31
0 584 63
0 585 71
0 586 56
0 587 48
0 588 34
0 589 53
0 590 72
0 591 72
0 592 56
0 593 60
0 594 70
0 595 58
0 596 12
0 597 15
0 598 26
0 599 77
0 600 31
0 601 45
0 602 68
0 603 56
0 604 46
0 605 10
0 606 26
0 607 34
0 608 31
0 609 57
0 610 43
0 611 60
0 612 45
0 613 11
0 614 23
0 615 60
0 616 25
0 617 51
0 618 69
0 619 56
0 620 62
0 621 13
0 622 72
0 623 41
0 624 48
0 625 36
0 626 42
0 627 36
0 628 39
0 629 50
0 630 79
0 631 41
0 632 31
0 633 24
0 634 34
0 635 15
0 636 44
0 637 50
0 638 58
0 639 30
0 640 26
0 641 64
0 642 70
0 643 46
0 644 47
0 645 62
0 646 19
0 647 17
0 648 74
0 649 48
0 650 21
0 651 26
0 652 26
0 653 22
0 654 29
0 655 37
0 656 20
0 657 54
0 658 16
0 659 45
0 660 50
0 661 62
0 662 42
0 663 19
0 664 19
0 665 20
0 666 55
0 667 46
0 668 46
0 669 76
0 670 62
0 671 35
0 672 62
0 673 41
0 674 28
0 675 36
0 676 39
0 677 69
0 678 35
0 679 38
0 680 24
0 681 50
0 682 35
0 683 35
0 684 19
0 685 33
0 686 41
0 687 38
0 688 65
0 689 35
0 690 10
0 691 14
0 692 31
0 693 70
0 694 65
0 695 46
0 696 42
0 697 58
0 698 11
0 699 32
0 700 20
0 701 52
0 702 25
0 703 14
0 704 68
0 705 68
0 706 30
0 707 68
0 708 57
0 709 22
0 710 22
0 711 39
0 712 67
0 713 10
0 714 67
0 715 75
0 716 46
0 717 77
0 718 27
0 719 58
0 720 59
0 721 24
0 722 41
0 723 15
0 724 55
0 725 77
0 726 48
0 727 45
0 728 46
0 729 68
0 730 10
0 731 73
0 732 13
0 733 36
0 734 76
0 735 41
0 736 15
0 737 17
0 738 23
0 739 41
0 740 35
0 741 59
0 742 13
0 743 63
0 744 65
0 745 60
0 746 12
0 747 17
0 748 75
0 749 50
0 750 46
0 751 30
0 752 42
0 753 69
0 754 25
0 755 42
0 756 21
0 757 27
0 758 11
0 759 52
0 760 74
0 761 20
0 762 25
0 763 36
0 764 25
0 765 58
0 766 35
0 767 31
0 768 59
0 769 25
0 770 73
0 771 68
0 772 37
0 773 24
0 774 49
0 775 70
0 776 74
0 777 43
0 778 19
0 779 65
0 780 39
0 781 38
0 782 80
0 783 14
0 784 48
0 785 10
0 786 31
0 787 32
0 788 15
0 789 72
0 790 42
0 791 45
0 792 62
0 793 75
0 794 44
0 795 66
0 796 58
0 797 73
0 798 64
0 799 28
1 2 43
1 3 24
1 4 11
1 5 56
1 6 68
1 7 73
1 8 51
1 9 27
1 10 65
1 11 78
1 12 75
1 13 41
1 14 55
1 15 19
1 16 56
1 17 52
1 18 63
1 19 65
1 20 43
1 21 34
1 22 37
1 23 20
1 24 17
1 25 71
1 26 77
1 27 38
1 28 27
1 29 71
1 30 34
1 31 29
1 32 62
1 33 28
1 34 35
1 35 16
1 36 43
1 37 39
1 38 11
1 39 12
1 40 45
1 41 38
1 42 45
1 43 35
1 44 12
1 45 20
1 46 67
1 47 14
1 48 54
1 49 24
1 50 35
1 51 66
1 52 23
1 53 53
1 54 17
1 55 49
1 56 59
1 57 36
1 58 41
1 59 60
1 60 21
1 61 26
1 62 71
1 63 35
1 64 66
1 65 12
1 66 54
1 67 48
1 68 54
1 69 50
1 70 42
1 71 63
1 72 20
1 73 68
1 74 20
1 75 64
1 76 29
1 77 66
1 78 30
1 79 25
1 80 31
1 81 50
1 82 33
1 83 62
1 84 31
1 85 47
1 86 65
1 87 79
1 88 46
1 89 27
1 90 77
1 91 35
1 92 51
1 93 43
1 94 46
1 95 66
1 96 30
1 97 33
1 98 51
1 99 16
1 100 76
1 101 39
1 102 15
1 103 80
1 104 67
1 105 14
1 106 30
1 107 75
1 108 66
1 109 42
1 110 41
1 111 68
1 112 20
1 113 56
1 114 19
1 115 73
1 116 50
1 117 66
1 118 60
1 119 62
1 120 54
1 121 29
1 122 73
1 123 71
1 124 19
1 125 49
1 126 27
1 127 19
1 128 48
1 129 77
1 130 66
1 131 60
1 132 30
1 133 61
1 134 18
1 135 18
1 136 33
1 137 39
1 138 51
1 139 70
1 140 29
1 141 33
1 142 65
1 143 19
1 144 46
1 145 74
1 146 65
1 147 54
1 148 18
1 149 43
1 150 65
1 151 57
1 152 27
1 153 70
1 154 36
1 155 11
1 156 40
1 157 61
1 158 16
1 159 69
1 160 49
1 161 15
1 162 70
1 163 43
1 164 60
1 165 68
1 166 55
1 167 66
1 168 59
1 169 63
1 170 30
1 171 40
1 172 40
1 173 18
1 174 61
1 175 29
1 176 75
1 177 38
1 178 60
1 179 76
1 180 75
1 181 35
1 182 74
1 183 69
1 184 55
1 185 27
1 186 18
1 187 57
1 188 34
1 189 79
1 190 29
1 191 58
1 192 28
1 193 38
1 194 61
1 195 32
1 196 59
1 197 27
1 198 44
1 199 45
1 200 64
1 201 55
1 202 78
1 203 26
1 204 33
1 205 45
1 206 14
1 207 19
1 208 59
1 209 16
1 210 12
1 211 41
1 212 78
1 213 39
1 214 52
1 215 53
1 216 43
1 217 66
1 218 45
1 219 42
1 220 79
1 221 28
1 222 20
1 223 46
1 224 15
1 225 23
1 226 36
1 227 77
1 228 13
1 229 12
1 230 54
1 231 62
1 232 71
1 233 11
1 234 26
1 235 73
1 236 65
1 237 28
1 238 37
1 239 15
1 240 45
1 241 57
1 242 73
1 243 38
1 244 19
1 245 51
1 246 63
1 247 77
1 248 62
1 249 18
1 250 74
1 251 51
1 252 41
1 253 73
1 254 19
1 255 79
1 256 40
1 257 48
1 258 31
1 259 50
1 260 36
1 261 52
1 262 67
1 263 67
1 264 13
1 265 56
1 266 29
1 267 76
1 268 27
1 269 43
1 270 71
1 271 20
1 272 66
1 273 29
1 274 42
1 275 55
1 276 64
1 277 58
1 278 28
1 279 80
1 280 30
1 281 48
1 282 25
1 283 62
1 284 27
1 285 28
1 286 55
1 287 56
1 288 26
1 289 70
1 290 36
1 291 37
1 292 69
1 293 18
1 294 48
1 295 39
1 296 51
1 297 73
1 298 20
1 299 32
1 300 46
1 301 53
1 302 15
1 303 24
1 304 28
1 305 63
1 306 50
1 307 65
1 308 75
1 309 63
1 310 49
1 311 15
1 312 44
1 313 32
1 314 17
1 315 77
1 316 80
1 317 78
1 318 27
1 319 66
1 320 40
1 321 57
1 322 77
1 323 44
1 324 48
1 325 20
1 326 76
1 327 16
1 328 67
1 329 53
1 330 65
1 331 43
1 332 79
1 333 51
1 334 76
1 335 74
1 336 16
1 337 66
1 338 47
1 339 53
1 340 40
1 341 66
1 342 58
1 343 44
1 344 42
1 345 37
1 346 22
1 347 44
1 348 25
1 349 17
1 350 76
1 351 19
1 352 40
1 353 22
1 354 27
1 355 46
1 356 12
1 357 71
1 358 37
1 359 65
1 360 67
1 361 25
1 362 66
1 363 48
1 364 39
1 365 33
1 366 75
1 367 44
1 368 73
1 369 33
1 370 57
1 371 38
1 372 76
1 373 21
1 374 23
1 375 35
1 376 54
1 377 12
1 378 34
1 379 30
1 380 66
1 381 70
1 382 71
1 383 50
1 384 16
1 385 42
1 386 36
1 387 40
1 388 33
1 389 54
1 390 22
1 391 63
1 392 35
1 393 66
1 394 74
1 395 35
1 396 51
1 397 48
1 398 76
1 399 43
1 400 51
1 401 68
1 402 35
1 403 48
1 404 32
1 405 38
1 406 58
1 407 65
1 408 25
1 409 19
1 410 53
1 411 73
1 412 50
1 413 40
1 414 36
1 415 35
1 416 41
1 417 71
1 418 38
1 419 43
1 420 49
1 421 32
1 422 28
1 423 26
1 424 57
1 425 80
1 426 50
1 427 27
1 428 19
1 429 79
1 430 18
1 431 30
1 432 28
1 433 10
1 434 74
1 435 27
1 436 21
1 437 67
1 438 64
1 439 80
1 440 36
1 441 59
1 442 23
1 443 79
1 444 64
1 445 18
1 446 67
1 447 19
1 448 25
1 449 47
1 450 77
1 451 42
1 452 32
1 453 18
1 454 32
1 455 39
1 456 10
1 457 45
1 458 72
1 459 39
1 460 21
1 461 76
1 462 78
1 463 64
1 464 25
1 465 76
1 466 26
1 467 79
1 468 48
1 469 17
1 470 62
1 471 47
1 472 54
1 473 46
1 474 64
1 475 26
1 476 51
1 477 42
1 478 69
1 479 24
1 480 10
1 481 67
1 482 43
1 483 71
1 484 71
1 485 28
1 486 40
1 487 51
1 488 78
1 489 61
1 490 58
1 491 79
1 492 72
1 493 49
1 494 51
1 495 16
1 496 74
1 497 38
1 498 49
1 499 39
1 500 19
1 501 21
1 502 10
1 503 30
1 504 16
1 505 43
1 506 33
1 507 40
1 508 35
1 509 76
1 510 75
1 511 39
1 512 47
1 513 17
1 514 52
1 515 76
1 516 70
1 517 52
1 518 39
1 519 34
1 520 42
1 521 61
1 522 28
1 523 48
1 524 14
1 525 73
1 526 59
1 527 46
1 528 13
1 529 17
1 530 31
1 531 52
1 532 31
1 533 33
1 534 78
1 535 21
1 536 39
1 537 13
1 538 11
1 539 18
1 540 75
1 541 61
1 542 34
1 543 47
1 544 73
1 545 64
1 546 12
1 547 16
1 548 49
1 549 16
1 550 38
1 551 45
1 552 67
1 553 66
1 554 30
1 555 17
1 556 80
1 557 15
1 558 48
1 559 63
1 560 24
1 561 49
1 562 53
1 563 57
1 564 51
1 565 29
1 566 29
1 567 40
1 568 28
1 569 39
1 570 61
1 571 32
1 572 60
1 573 18
1 574 50
1 575 77
1 576 48
1 577 37
1 578 49
1 579 41
1 580 68
1 581 72
1 582 28
1 583 28
1 584 44
1 585 52
1 586 65
1 587 58
1 588 66
1 589 37
1 590 49
1 591 22
1 592 54
1 593 18
1 594 70
1 595 39
1 596 40
1 597 19
1 598 19
1 599 32
1 600 61
1 601 30
1 602 25
1 603 10
1 604 24
1 605 64
1 606 55
1 607 50
1 608 79
1 609 47
1 610 43
1 611 75
1 612 64
1 613 26
1 614 47
1 615 47
1 616 68
1 617 33
1 618 29
1 619 44
1 620 37
1 621 68
1 622 16
1 623 74
1 624 53
1 625 52
1 626 72
1 627 35
1 628 54
1 629 53
1 630 78
1 631 55
1 632 19
1 633 65
1 634 63
1 635 59
1 636 51
1 637 19
1 638 31
1 639 24
1 640 67
1 641 70
1 642 19
1 643 63
1 644 72
1 645 41
1 646 63
1 647 15
1 648 43
1 649 57
1 650 33
1 651 29
1 652 58
1 653 77
1 654 28
1 655 42
1 656 55
1 657 48
1 658 56
1 659 46
1 660 68
1 661 71
1 662 70
1 663 25
1 664 23
1 665 27
1 666 19
1 667 22
1 668 49
1 669 59
1 670 47
1 671 29
1 672 54
1 673 24
1 674 12
1 675 73
1 676 35
1 677 61
1 678 24
1 679 38
1 680 57
1 681 32
1 682 75
1 683 24
1 684 12
1 685 11
1 686 18
1 687 57
1 688 47
1 689 28
1 690 59
1 691 78
1 692 42
1 693 18
1 694 69
1 695 12
1 696 25
1 697 21
1 698 25
1 699 54
1 700 50
1 701 36
1 702 63
1 703 54
1 704 57
1 705 21
1 706 50
1 707 45
1 708 58
1 709 13
1 710 33
1 711 42
1 712 74
1 713 75
1 714 41
1 715 50
1 716 18
1 717 29
1 718 18
1 719 55
1 720 14
1 721 46
1 722 26
1 723 57
1 724 63
1 725 37
1 726 22
1 727 22
1 728 35
1 729 74
1 730 19
1 731 45
1 732 63
1 733 42
1 734 53
1 735 53
1 736 15
1 737 41
1 738 24
1 739 14
1 740 45
1 741 30
1 742 77
1 743 19
1 744 68
1 745 43
1 746 13
1 747 15
1 748 59
1 749 29
1 750 15
1 751 32
1 752 40
1 753 24
1 754 35
1 755 38
1 756 72
1 757 33
1 758 48
1 759 19
1 760 26
1 761 44
1 762 61
1 763 36
1 764 31
1 765 26
1 766 24
1 767 47
1 768 17
1 769 66
1 770 54
1 771 55
1 772 26
1 773 72
1 774 40
1 775 37
1 776 54
1 777 68
1 778 51
1 779 57
1 780 65
1 781 31
1 782 51
1 783 55
1 784 77
1 785 34
1 786 29
1 787 76
1 788 13
1 789 50
1 790 28
1 791 15
1 792 31
1 793 48
1 794 75
1 795 68
1 796 44
1 797 70
1 798 40
1 799 37
2 3 79
2 4 52
2 5 17
2 6 57
2 7 42
2 8 40
2 9 19
2 10 29
2 11 24
2 12 19
2 13 33
2 14 50
2 15 28
2 16 75
2 17 25
2 18 79
2 19 76
2 20 52
2 21 52
2 22 24
2 23 14
2 24 78
2 25 19
2 26 56
2 27 29
2 28 37
2 29 18
2 30 29
2 31 72
2 32 30
2 33 72
2 34 23
2 35 28
2 36 52
2 37 21
2 38 35
2 39 26
2 40 67
2 41 55
2 42 28
2 43 69
2 44 56
2 45 61
2 46 70
2 47 79
2 48 36
2 49 34
2 50 33
2 51 25
2 52 46
2 53 21
2 54 15
2 55 73
2 56 13
2 57 34
2 58 17
2 59 18
2 60 48
2 61 36
2 62 47
2 63 50
2 64 23
2 65 52
2 66 47
2 67 24
2 68 53
2 69 39
2 70 48
2 71 55
2 72 24
2 73 68
2 74 65
2 75 80
2 76 22
2 77 46
2 78 31
2 79 50
2 80 33
2 81 59
2 82 34
2 83 79
2 84 75
2 85 56
2 86 55
2 87 70
2 88 70
2 89 49
2 90 32
2 91 71
2 92 53
2 93 61
2 94 12
2 95 45
2 96 80
2 97 50
2 98 29
2 99 50
2 100 41
2 101 70
2 102 80
2 103 54
2 104 76
2 105 69
2 106 18
2 107 16
2 108 62
2 109 43
2 110 60
2 111 65
2 112 10
2 113 73
2 114 51
2 115 55
2 116 37
2 117 71
2 118 42
2 119 79
2 120 72
2 121 16
2 122 45
2 123 50
2 124 12
2 125 22
2 126 30
2 127 74
2 128 12
2 129 10
2 130 32
2 131 31
2 132 67
2 133 29
2 134 35
2 135 47
2 136 66
2 137 35
2 138 35
2 139 28
2 140 76
2 141 38
2 142 23
2 143 80
2 144 14
2 145 18
2 146 27
2 147 31
2 148 38
2 149 17
2 150 58
2 151 36
2 152 46
2 153 30
2 154 45
2 155 17
2 156 79
2 157 37
2 158 65
2 159 56
2 160 63
2 161 30
2 162 69
2 163 28
2 164 40
2 165 20
2 166 69
2 167 55
2 168 52
2 169 21
2 170 57
2 171 25
2 172 17
2 173 65
2 174 12
2 175 52
2 176 41
2 177 32
2 178 21
2 179 39
2 180 37
2 181 19
2 182 17
2 183 77
2 184 54
2 185 24
2 186 52
2 187 30
2 188 53
2 189 34
2 190 35
2 191 56
2 192 56
2 193 19
2 194 24
2 195 64
2 196 80
2 197 51
2 198 74
2 199 73
2 200 17
2 201 36
2 202 13
2 203 28
2 204 80
2 205 30
2 206 23
2 207 44
2 208 78
2 209 14
2 210 42
2 211 33
2 212 69
2 213 29
2 214 28
2 215 67
2 216 68
2 217 79
2 218 49
2 219 78
2 220 18
2 221 19
2 222 43
2 223 28
2 224 48
2 225 22
2 226 78
2 227 66
2 228 12
2 229 57
2 230 76
2 231 33
2 232 46
2 233 61
2 234 29
2 235 55
2 236 43
2 237 33
2 238 67
2 239 56
2 240 58
2 241 43
2 242 58
2 243 37
2 244 68
2 245 20
2 246 73
2 247 12
2 248 46
2 249 40
2 250 31
2 251 35
2 252 41
2 253 39
2 254 29
2 255 36
2 256 40
2 257 31
2 258 61
2 259 11
2 260 37
2 261 68
2 262 66
2 263 30
2 264 12
2 265 43
2 266 74
2 267 64
2 268 80
2 269 23
2 270 75
2 271 78
2 272 55
2 273 75
2 274 59
2 275 18
2 276 18
2 277 33
2 278 57
2 279 24
2 280 63
2 281 59
2 282 11
2 283 26
2 284 71
2 285 33
2 286 11
2 287 52
2 288 26
2 289 60
2 290 51
2 291 45
2 292 19
2 293 43
2 294 43
2 295 28
2 296 48
2 297 59
2 298 50
2 299 24
2 300 68
2 301 10
2 302 27
2 303 37
2 304 60
2 305 11
2 306 35
2 307 48
2 308 35
2 309 38
2 310 36
2 311 32
2 312 64
2 313 73
2 314 69
2 315 68
2 316 11
2 317 38
2 318 55
2 319 13
2 320 64
2 321 49
2 322 17
2 323 37
2 324 53
2 325 69
2 326 72
2 327 78
2 328 71
2 329 62
2 330 48
2 331 38
2 332 23
2 333 11
2 334 44
2 335 66
2 336 33
2 337 62
2 338 53
2 339 49
2 340 18
2 341 22
2 342 46
2 343 57
2 344 30
2 345 59
2 346 79
2 347 22
2 348 49
2 349 49
2 350 18
2 351 79
2 352 36
2 353 54
2 354 22
2 355 17
2 356 40
2 357 62
2 358 32
2 359 34
2 360 58
2 361 10
2 362 38
2 363 21
2 364 50
2 365 28
2 366 51
2 367 38
2 368 61
2 369 75
2 370 48
2 371 70
2 372 76
2 373 17
2 374 38
2 375 62
2 376 52
2 377 28
2 378 75
2 379 49
2 380 31
2 381 44
2 382 52
2 383 77
2 384 65
2 385 28
2 386 18
2 387 54
2 388 62
2 389 30
2 390 47
2 391 18
2 392 58
2 393 47
2 394 73
2 395 80
2 396 56
2 397 60
2 398 71
2 399 45
2 400 24
2 401 34
2 402 45
2 403 34
2 404 17
2 405 30
2 406 52
2 407 32
2 408 61
2 409 12
2 410 12
2 411 31
2 412 64
2 413 12
2 414 73
2 415 35
2 416 18
2 417 59
2 418 52
2 419 58
2 420 20
2 421 57
2 422 30
2 423 66
2 424 13
2 425 52
2 426 36
2 427 29
2 428 35
2 429 59
2 430 47
2 431 72
2 432 64
2 433 31
2 434 77
2 435 65
2 436 34
2 437 43
2 438 67
2 439 45
2 440 29
2 441 66
2 442 17
2 443 77
2 444 17
2 445 32
2 446 16
2 447 36
2 448 79
2 449 66
2 450 55
2 451 60
2 452 34
2 453 16
2 454 48
2 455 77
2 456 71
2 457 53
2 458 64
2 459 58
2 460 21
2 461 34
2 462 34
2 463 35
2 464 10
2 465 53
2 466 23
2 467 16
2 468 41
2 469 59
2 470 34
2 471 75
2 472 76
2 473 73
2 474 22
2 475 78
2 476 21
2 477 60
2 478 65
2 479 52
2 480 26
2 481 47
2 482 54
2 483 41
2 484 58
2 485 56
2 486 41
2 487 63
2 488 66
2 489 28
2 490 65
2 491 43
2 492 72
2 493 60
2 494 42
2 495 26
2 496 42
2 497 63
2 498 62
2 499 44
2 500 35
2 501 76
2 502 44
2 503 57
2 504 80
2 505 21
2 506 58
2 507 46
2 508 67
2 509 37
2 510 14
2 511 68
2 512 27
2 513 32
2 514 38
2 515 26
2 516 68
2 517 27
2 518 61
2 519 14
2 520 51
2 521 50
2 522 10
2 523 80
2 524 10
2 525 15
2 526 76
2 527 74
2 528 72
2 529 12
2 530 20
2 531 60
2 532 15
2 533 47
2 534 46
2 535 43
2 536 50
2 537 12
2 538 41
2 539 42
2 540 55
2 541 50
2 542 35
2 543 60
2 544 71
2 545 80
2 546 68
2 547 21
2 548 47
2 549 50
2 550 14
2 551 29
2 552 73
2 553 62
2 554 42
2 555 11
2 556 56
2 557 79
2 558 15
2 559 73
2 560 16
2 561 14
2 562 53
2 563 21
2 564 52
2 565 20
2 566 75
2 567 17
2 568 29
2 569 23
2 570 43
2 571 72
2 572 53
2 573 15
2 574 40
2 575 49
2 576 17
2 577 72
2 578 28
2 579 31
2 580 76
2 581 12
2 582 44
2 583 21
2 584 19
2 585 56
2 586 60
2 587 44
2 588 71
2 589 49
2 590 72
2 591 63
2 592 12
2 593 52
2 594 72
2 595 69
2 596 72
2 597 73
2 598 66
2 599 37
2 600 25
2 601 22
2 602 41
2 603 16
2 604 35
2 605 16
2 606 43
2 607 61
2 608 31
2 609 49
2 610 42
2 611 42
2 612 12
2 613 32
2 614 45
2 615 49
2 616 58
2 617 51
2 618 77
2 619 74
2 620 25
2 621 49
2 622 55
2 623 14
2 624 49
2 625 21
2 626 16
2 627 53
2 628 69
2 629 15
2 630 64
2 631 80
2 632 47
2 633 18
2 634 25
2 635 51
2 636 29
2 637 57
2 638 24
2 639 72
2 640 69
2 641 12
2 642 44
2 643 30
2 644 14
2 645 40
2 646 61
2 647 71
2 648 67
2 649 21
2 650 14
2 651 36
2 652 20
2 653 80
2 654 61
2 655 36
2 656 76
2 657 60
2 658 62
2 659 60
2 660 33
2 661 18
2 662 31
2 663 39
2 664 61
2 665 30
2 666 31
2 667 15
2 668 73
2 669 13
2 670 48
2 671 35
2 672 54
2 673 62
2 674 25
2 675 79
2 676 28
2 677 79
2 678 76
2 679 78
2 680 41
2 681 22
2 682 51
2 683 69
2 684 31
2 685 46
2 686 68
2 687 73
2 688 22
2 689 73
2 690 64
2 691 52
2 692 54
2 693 40
2 694 23
2 695 72
2 696 12
2 697 18
2 698 19
2 699 62
2 700 75
2 701 39
2 702 63
2 703 35
2 704 51
2 705 53
2 706 68
2 707 48
2 708 19
2 709 51
2 710 54
2 711 72
2 712 46
2 713 80
2 714 74
2 715 24
2 716 43
2 717 34
2 718 58
2 719 61
2 720 73
2 721 36
2 722 75
2 723 39
2 724 61
2 725 52
2 726 45
2 727 41
2 728 52
2 729 49
2 730 42
2 731 18
2 732 73
2 733 32
2 734 70
2 735 23
