0 199
200 10000
3 141 7
3 142 5
3 143 7
3 144 4
3 145 6
3 146 10
3 147 8
3 148 5
3 149 14
3 150 12
3 151 11
3 152 14
3 153 8
3 154 4
3 155 1
3 156 2
3 157 6
3 158 10
3 159 9
3 160 2
3 161 9
3 162 13
3 163 7
3 164 4
3 165 15
3 166 3
3 167 12
3 168 2
3 169 10
3 170 6
3 171 2
3 172 2
3 173 15
3 174 12
3 175 1
3 176 14
3 177 1
3 178 14
3 179 5
3 180 4
3 181 8
3 182 1
3 183 9
3 184 3
3 185 4
3 186 15
3 187 6
3 188 1
3 189 12
3 190 15
3 191 6
3 192 14
3 193 4
3 194 15
3 195 12
3 196 9
3 197 9
3 198 5
3 199 8
4 100 8
4 101 5
4 102 12
4 103 10
4 104 6
4 105 8
4 106 6
4 107 11
4 108 15
4 109 13
4 110 12
4 111 9
4 112 4
4 113 14
4 114 3
4 115 9
4 116 10
4 117 2
4 118 12
4 119 7
4 120 13
4 121 7
4 122 8
4 123 4
4 124 9
4 125 11
4 126 13
4 127 6
4 128 8
4 129 12
4 130 15
4 131 2
4 132 10
4 133 3
4 134 14
4 135 15
4 136 13
4 137 10
4 138 8
4 139 15
4 140 11
4 141 15
4 142 10
4 143 5
4 144 13
4 145 9
4 146 2
4 147 12
4 148 3
4 149 3
4 150 6
4 151 8
4 152 5
4 153 15
4 154 10
4 155 12
4 156 13
4 157 2
4 158 8
4 159 1
4 160 1
4 161 2
4 162 6
4 163 5
4 164 6
4 165 1
4 166 6
4 167 15
4 168 4
4 169 8
4 170 9
4 171 13
4 172 11
4 173 12
4 174 9
4 175 1
4 176 12
4 177 3
4 178 13
4 179 4
4 180 10
4 181 12
4 182 8
4 183 12
4 184 10
4 185 4
4 186 2
4 187 13
4 188 9
4 189 5
4 190 4
4 191 14
4 192 6
4 193 4
4 194 4
4 195 4
4 196 9
4 197 13
4 198 10
4 199 14
5 100 14
5 101 15
5 102 3
5 103 10
5 104 3
5 105 9
5 106 14
5 107 2
5 108 3
5 109 15
5 110 13
5 111 7
5 112 1
5 113 1
5 114 9
5 115 10
5 116 12
5 117 7
5 118 6
5 119 7
5 120 13
5 121 7
5 122 11
5 123 14
5 124 3
5 125 13
5 126 8
5 127 7
5 128 2
5 129 10
5 130 9
5 131 7
5 132 9
5 133 10
5 134 11
5 135 14
5 136 15
5 137 9
5 138 1
5 139 3
5 140 9
5 141 13
5 142 7
5 143 3
5 144 12
5 145 7
5 146 5
5 147 6
5 148 2
5 149 4
5 150 11
5 151 2
5 152 7
5 153 15
5 154 8
5 155 14
5 156 3
5 157 2
5 158 11
5 159 10
5 160 9
5 161 14
5 162 2
5 163 15
5 164 11
5 165 8
5 166 12
5 167 2
5 168 15
5 169 8
5 170 8
5 171 4
5 172 9
5 173 5
5 174 6
5 175 1
5 176 4
5 177 7
5 178 10
5 179 1
5 180 1
5 181 8
5 182 13
5 183 4
5 184 4
5 185 10
5 186 1
5 187 15
5 188 3
5 189 8
5 190 15
5 191 4
5 192 13
5 193 8
5 194 10
5 195 2
5 196 3
5 197 15
5 198 13
5 199 13
6 100 12
6 101 1
6 102 10
6 103 4
6 104 6
6 105 7
6 106 2
6 107 7
6 108 6
6 109 12
6 110 3
6 111 9
6 112 10
6 113 12
6 114 5
6 115 15
6 116 4
6 117 14
6 118 12
6 119 10
6 120 15
6 121 5
6 122 9
6 123 10
6 124 1
6 125 5
6 126 4
6 127 15
6 128 5
6 129 9
6 130 9
6 131 10
6 132 12
6 133 6
6 134 15
6 135 4
6 136 2
6 137 2
6 138 15
6 139 7
6 140 5
6 141 7
6 142 1
6 143 10
6 144 5
6 145 10
6 146 13
6 147 10
6 148 13
6 149 1
6 150 13
6 151 8
6 152 1
6 153 6
6 154 3
6 155 3
6 156 15
6 157 13
6 158 1
6 159 14
6 160 2
6 161 2
6 162 3
6 163 10
6 164 7
6 165 12
6 166 12
6 167 13
6 168 10
6 169 14
6 170 7
6 171 1
6 172 4
6 173 4
6 174 5
6 175 1
6 176 2
6 177 14
6 178 10
6 179 4
6 180 2
6 181 11
6 182 13
6 183 13
6 184 11
6 185 1
6 186 3
6 187 12
6 188 15
6 189 9
6 190 1
6 191 4
6 192 12
6 193 13
6 194 13
6 195 9
6 196 14
6 197 4
6 198 12
6 199 6
7 100 9
7 101 1
7 102 3
7 103 6
7 104 7
7 105 11
7 106 9
7 107 14
7 108 6
7 109 11
7 110 11
7 111 6
7 112 15
7 113 7
7 114 6
7 115 14
7 116 12
7 117 14
7 118 1
7 119 13
7 120 12
7 121 12
7 122 1
7 123 5
7 124 1
7 125 2
7 126 8
7 127 13
7 128 6
7 129 11
7 130 2
7 131 10
7 132 6
7 133 8
7 134 10
7 135 3
7 136 10
7 137 9
7 138 13
7 139 15
7 140 2
7 141 5
7 142 9
7 143 3
7 144 12
7 145 6
7 146 8
7 147 8
7 148 5
7 149 9
7 150 8
7 151 15
7 152 11
7 153 1
7 154 11
7 155 7
7 156 15
7 157 3
7 158 15
7 159 2
7 160 14
7 161 4
7 162 5
7 163 14
7 164 8
7 165 14
7 166 14
7 167 14
7 168 3
7 169 8
7 170 7
7 171 15
7 172 2
7 173 1
7 174 10
7 175 5
7 176 5
7 177 9
7 178 6
7 179 6
7 180 6
7 181 7
7 182 4
7 183 1
7 184 9
7 185 6
7 186 5
7 187 13
7 188 6
7 189 4
7 190 10
7 191 13
7 192 1
7 193 5
7 194 13
7 195 11
7 196 5
7 197 1
7 198 13
7 199 15
8 100 2
8 101 11
8 102 12
8 103 13
8 104 12
8 105 7
8 106 13
8 107 14
8 108 2
8 109 12
8 110 11
8 111 3
8 112 7
8 113 4
8 114 8
8 115 2
8 116 2
8 117 8
8 118 1
8 119 5
8 120 1
8 121 6
8 122 11
8 123 1
8 124 3
8 125 5
8 126 13
8 127 10
8 128 9
8 129 14
8 130 10
8 131 13
8 132 2
8 133 7
8 134 3
8 135 7
8 136 13
8 137 12
8 138 13
8 139 4
8 140 13
8 141 6
8 142 6
8 143 3
8 144 10
8 145 3
8 146 9
8 147 9
8 148 5
8 149 5
8 150 14
8 151 9
8 152 5
8 153 12
8 154 1
8 155 2
8 156 15
8 157 5
8 158 13
8 159 4
8 160 11
8 161 8
8 162 8
8 163 5
8 164 6
8 165 9
8 166 5
8 167 1
8 168 3
8 169 5
8 170 5
8 171 15
8 172 10
8 173 10
8 174 13
8 175 2
8 176 5
8 177 12
8 178 10
8 179 11
8 180 12
8 181 8
8 182 11
8 183 12
8 184 10
8 185 4
8 186 1
8 187 4
8 188 2
8 189 1
8 190 7
8 191 3
8 192 7
8 193 8
8 194 15
8 195 12
8 196 5
8 197 6
8 198 13
8 199 8
9 100 6
9 101 2
9 102 7
9 103 7
9 104 5
9 105 15
9 106 5
9 107 5
9 108 1
9 109 5
9 110 3
9 111 2
9 112 13
9 113 12
9 114 8
9 115 8
9 116 7
9 117 1
9 118 3
9 119 8
9 120 11
9 121 9
9 122 8
9 123 6
9 124 2
9 125 8
9 126 1
9 127 8
9 128 3
9 129 9
9 130 2
9 131 14
9 132 1
9 133 12
9 134 5
9 135 5
9 136 9
9 137 7
9 138 5
9 139 9
9 140 13
9 141 14
9 142 9
9 143 1
9 144 3
9 145 1
9 146 10
9 147 3
9 148 9
9 149 8
9 150 11
9 151 8
9 152 6
9 153 12
9 154 15
9 155 13
9 156 12
9 157 14
9 158 9
9 159 14
9 160 3
9 161 15
9 162 8
9 163 14
9 164 2
9 165 8
9 166 11
9 167 13
9 168 13
9 169 7
9 170 2
9 171 13
9 172 12
9 173 8
9 174 3
9 175 8
9 176 14
9 177 4
9 178 11
9 179 14
9 180 3
9 181 13
9 182 5
9 183 10
9 184 1
9 185 1
9 186 7
9 187 5
9 188 3
9 189 2
9 190 9
9 191 12
9 192 4
9 193 1
9 194 4
9 195 14
9 196 11
9 197 5
9 198 15
9 199 2
10 100 10
10 101 9
10 102 10
10 103 6
10 104 4
10 105 12
10 106 10
10 107 15
10 108 1
10 109 13
10 110 4
10 111 13
10 112 13
10 113 6
10 114 2
10 115 9
10 116 8
10 117 5
10 118 4
10 119 8
10 120 11
10 121 2
10 122 12
10 123 8
10 124 8
10 125 5
10 126 7
10 127 14
10 128 4
10 129 4
10 130 5
10 131 13
10 132 10
10 133 6
10 134 13
10 135 13
10 136 14
10 137 2
10 138 13
10 139 6
10 140 10
10 141 14
10 142 2
10 143 15
10 144 14
10 145 7
10 146 14
10 147 5
10 148 3
10 149 4
10 150 4
10 151 14
10 152 4
10 153 3
10 154 6
10 155 11
10 156 7
10 157 8
10 158 3
10 159 12
10 160 2
10 161 3
10 162 3
10 163 7
10 164 5
10 165 7
10 166 14
10 167 15
10 168 13
10 169 7
10 170 8
10 171 14
10 172 8
10 173 4
10 174 9
10 175 5
10 176 8
10 177 4
10 178 14
10 179 9
10 180 4
10 181 3
10 182 10
10 183 1
10 184 7
10 185 7
10 186 9
10 187 9
10 188 2
10 189 6
10 190 5
10 191 3
10 192 14
10 193 3
10 194 15
10 195 1
10 196 3
10 197 14
10 198 13
10 199 3
11 100 1
11 101 2
11 102 4
11 103 2
11 104 6
11 105 3
11 106 5
11 107 15
11 108 1
11 109 13
11 110 15
11 111 15
11 112 9
11 113 12
11 114 11
11 115 10
11 116 13
11 117 13
11 118 6
11 119 2
11 120 11
11 121 15
11 122 13
11 123 2
11 124 10
11 125 5
11 126 6
11 127 3
11 128 1
11 129 1
11 130 3
11 131 8
11 132 13
11 133 10
11 134 12
11 135 4
11 136 4
11 137 13
11 138 8
11 139 13
11 140 3
11 141 10
11 142 1
11 143 9
11 144 4
11 145 15
11 146 5
11 147 7
11 148 8
11 149 14
11 150 7
11 151 15
11 152 13
11 153 11
11 154 5
11 155 2
11 156 11
11 157 9
11 158 8
11 159 6
11 160 4
11 161 3
11 162 15
11 163 13
11 164 8
11 165 8
11 166 3
11 167 5
11 168 2
11 169 2
11 170 8
11 171 9
11 172 11
11 173 5
11 174 14
11 175 10
11 176 7
11 177 1
11 178 7
11 179 1
11 180 9
11 181 10
11 182 4
11 183 3
11 184 10
11 185 9
11 186 4
11 187 3
11 188 4
11 189 13
11 190 11
11 191 6
11 192 4
11 193 4
11 194 1
11 195 5
11 196 14
11 197 2
11 198 15
11 199 11
12 100 3
12 101 9
12 102 3
12 103 13
12 104 3
12 105 5
12 106 3
12 107 9
12 108 11
12 109 12
12 110 9
12 111 15
12 112 13
12 113 4
12 114 13
12 115 3
12 116 15
12 117 12
12 118 14
12 119 7
12 120 2
12 121 7
12 122 14
12 123 2
12 124 11
12 125 12
12 126 8
12 127 4
12 128 12
12 129 5
12 130 6
12 131 10
12 132 4
12 133 9
12 134 3
12 135 8
12 136 15
12 137 6
12 138 12
12 139 5
12 140 8
12 141 5
12 142 5
12 143 14
12 144 10
12 145 8
12 146 2
12 147 15
12 148 3
12 149 3
12 150 14
12 151 9
12 152 10
12 153 12
12 154 11
12 155 12
12 156 11
12 157 3
12 158 2
12 159 9
12 160 10
12 161 9
12 162 5
12 163 7
12 164 13
12 165 12
12 166 12
12 167 10
12 168 7
12 169 15
12 170 3
12 171 14
12 172 7
12 173 13
12 174 1
12 175 13
12 176 11
12 177 2
12 178 15
12 179 5
12 180 14
12 181 1
12 182 2
12 183 14
12 184 3
12 185 7
12 186 3
12 187 6
12 188 1
12 189 7
12 190 10
12 191 1
12 192 9
12 193 3
12 194 9
12 195 5
12 196 4
12 197 3
12 198 15
12 199 6
13 100 5
13 101 9
13 102 6
13 103 15
13 104 1
13 105 13
13 106 6
13 107 7
13 108 7
13 109 6
13 110 7
13 111 12
13 112 11
13 113 3
13 114 1
13 115 9
13 116 2
13 117 14
13 118 7
13 119 15
13 120 11
13 121 11
13 122 9
13 123 2
13 124 6
13 125 9
13 126 4
13 127 14
13 128 2
13 129 3
13 130 13
13 131 8
13 132 7
13 133 5
13 134 12
13 135 4
13 136 13
13 137 8
13 138 12
13 139 8
13 140 2
13 141 3
13 142 10
13 143 8
13 144 5
13 145 9
13 146 9
13 147 8
13 148 2
13 149 7
13 150 15
13 151 1
13 152 15
13 153 15
13 154 12
13 155 14
13 156 5
13 157 6
13 158 10
13 159 13
13 160 7
13 161 2
13 162 13
13 163 11
13 164 8
13 165 14
13 166 5
13 167 3
13 168 7
13 169 13
13 170 13
13 171 4
13 172 15
13 173 5
13 174 1
13 175 2
13 176 9
13 177 10
13 178 7
13 179 6
13 180 6
13 181 12
13 182 4
13 183 14
13 184 12
13 185 4
13 186 2
13 187 4
13 188 14
13 189 10
13 190 8
13 191 6
13 192 14
13 193 13
13 194 1
13 195 2
13 196 14
13 197 1
13 198 6
13 199 15
14 100 1
14 101 1
14 102 9
14 103 14
14 104 3
14 105 11
14 106 8
14 107 8
14 108 2
14 109 10
14 110 12
14 111 3
14 112 14
14 113 14
14 114 5
14 115 1
14 116 10
14 117 5
14 118 6
14 119 9
14 120 14
14 121 7
14 122 11
14 123 14
14 124 1
14 125 6
14 126 13
14 127 2
14 128 8
14 129 6
14 130 7
14 131 4
14 132 7
14 133 14
14 134 15
14 135 10
14 136 2
14 137 7
14 138 11
14 139 15
14 140 4
14 141 6
14 142 9
14 143 13
14 144 12
14 145 15
14 146 15
14 147 7
14 148 12
14 149 11
14 150 10
14 151 12
14 152 3
14 153 7
14 154 1
14 155 4
14 156 10
14 157 5
14 158 11
14 159 1
14 160 13
14 161 14
14 162 12
14 163 1
14 164 4
14 165 4
14 166 2
14 167 12
14 168 7
14 169 9
14 170 5
14 171 15
14 172 8
14 173 10
14 174 7
14 175 2
14 176 1
14 177 11
14 178 3
14 179 14
14 180 11
14 181 13
14 182 4
14 183 8
14 184 3
14 185 11
14 186 2
14 187 12
14 188 2
14 189 3
14 190 10
14 191 8
14 192 8
14 193 12
14 194 12
14 195 9
14 196 14
14 197 10
14 198 6
14 199 10
15 100 3
15 101 15
15 102 13
15 103 1
15 104 4
15 105 13
15 106 10
15 107 8
15 108 13
15 109 3
15 110 7
15 111 5
15 112 15
15 113 7
15 114 3
15 115 15
15 116 9
15 117 8
15 118 3
15 119 13
15 120 2
15 121 9
15 122 13
15 123 5
15 124 9
15 125 5
15 126 15
15 127 10
15 128 11
15 129 1
15 130 3
15 131 6
15 132 11
15 133 10
15 134 10
15 135 1
15 136 4
15 137 5
15 138 12
15 139 3
15 140 8
15 141 15
15 142 10
15 143 12
15 144 2
15 145 3
15 146 9
15 147 6
15 148 6
15 149 4
15 150 4
15 151 7
15 152 4
15 153 6
15 154 9
15 155 11
15 156 5
15 157 3
15 158 5
15 159 2
15 160 13
15 161 2
15 162 3
15 163 7
15 164 14
15 165 9
15 166 10
15 167 2
15 168 13
15 169 12
15 170 3
15 171 5
15 172 2
15 173 11
15 174 4
15 175 15
15 176 4
15 177 10
15 178 1
15 179 5
15 180 7
15 181 4
15 182 8
15 183 10
15 184 13
15 185 14
15 186 10
15 187 9
15 188 7
15 189 1
15 190 7
15 191 2
15 192 15
15 193 14
15 194 14
15 195 8
15 196 11
15 197 3
15 198 5
15 199 8
16 100 10
16 101 10
16 102 8
16 103 15
16 104 12
16 105 9
16 106 13
16 107 11
16 108 4
16 109 3
16 110 1
16 111 7
16 112 6
16 113 8
16 114 2
16 115 6
16 116 13
16 117 4
16 118 11
16 119 15
16 120 9
16 121 9
16 122 3
16 123 12
16 124 1
16 125 10
16 126 2
16 127 12
16 128 1
16 129 5
16 130 11
16 131 14
16 132 11
16 133 15
16 134 2
16 135 6
16 136 3
16 137 2
16 138 2
16 139 8
16 140 3
16 141 2
16 142 13
16 143 12
16 144 8
16 145 11
16 146 14
16 147 10
16 148 12
16 149 1
16 150 12
16 151 8
16 152 11
16 153 5
16 154 14
16 155 5
16 156 12
16 157 13
16 158 10
16 159 6
16 160 3
16 161 6
16 162 9
16 163 4
16 164 14
16 165 2
16 166 15
16 167 13
16 168 13
16 169 13
16 170 11
16 171 5
16 172 1
16 173 7
16 174 7
16 175 11
16 176 7
16 177 3
16 178 1
16 179 10
16 180 9
16 181 11
16 182 15
16 183 9
16 184 9
16 185 3
16 186 13
16 187 8
16 188 15
16 189 1
16 190 9
16 191 12
16 192 3
16 193 1
16 194 8
16 195 15
16 196 15
16 197 9
16 198 2
16 199 8
17 100 3
17 101 11
17 102 10
17 103 5
17 104 2
17 105 12
17 106 13
17 107 13
17 108 7
17 109 15
17 110 8
17 111 13
17 112 3
17 113 12
17 114 4
17 115 10
17 116 10
17 117 14
17 118 8
17 119 7
17 120 1
17 121 12
17 122 6
17 123 8
17 124 13
17 125 6
17 126 3
17 127 9
17 128 3
17 129 6
17 130 1
17 131 14
17 132 11
17 133 9
17 134 13
17 135 3
17 136 12
17 137 15
17 138 10
17 139 13
17 140 9
17 141 2
17 142 11
17 143 13
17 144 4
17 145 1
17 146 15
17 147 8
17 148 4
17 149 5
17 150 9
17 151 3
17 152 15
17 153 3
17 154 3
17 155 13
17 156 4
17 157 8
17 158 14
17 159 1
17 160 14
17 161 2
17 162 9
17 163 4
17 164 1
17 165 10
17 166 6
17 167 9
17 168 2
17 169 8
17 170 8
17 171 4
17 172 8
17 173 1
17 174 8
17 175 7
17 176 3
17 177 7
17 178 7
17 179 8
17 180 12
17 181 14
17 182 1
17 183 15
17 184 1
17 185 3
17 186 1
17 187 3
17 188 5
17 189 12
17 190 8
17 191 12
17 192 15
17 193 6
17 194 4
17 195 1
17 196 12
17 197 14
17 198 10
17 199 6
18 100 11
18 101 10
18 102 15
18 103 8
18 104 1
18 105 13
18 106 1
18 107 12
18 108 9
18 109 1
18 110 9
18 111 14
18 112 5
18 113 4
18 114 1
18 115 7
18 116 9
18 117 3
18 118 3
18 119 12
18 120 14
18 121 11
18 122 7
18 123 14
18 124 7
18 125 1
18 126 5
18 127 7
18 128 3
18 129 8
18 130 9
18 131 9
18 132 10
18 133 6
18 134 14
18 135 9
18 136 14
18 137 6
18 138 3
18 139 15
18 140 11
18 141 12
18 142 15
18 143 10
18 144 7
18 145 4
18 146 5
18 147 7
18 148 11
18 149 10
18 150 2
18 151 13
18 152 8
18 153 3
18 154 14
18 155 5
18 156 15
18 157 10
18 158 7
18 159 6
18 160 2
18 161 13
18 162 1
18 163 14
18 164 13
18 165 10
18 166 13
18 167 7
18 168 4
18 169 11
18 170 14
18 171 6
18 172 1
18 173 13
18 174 12
18 175 1
18 176 10
18 177 3
18 178 15
18 179 2
18 180 15
18 181 8
18 182 8
18 183 9
18 184 15
18 185 3
18 186 15
18 187 10
18 188 8
18 189 8
18 190 2
18 191 15
18 192 6
18 193 8
18 194 1
18 195 2
18 196 6
18 197 2
18 198 6
18 199 5
19 100 13
19 101 9
19 102 6
19 103 12
19 104 4
19 105 3
19 106 7
19 107 8
19 108 8
19 109 10
19 110 14
19 111 4
19 112 10
19 113 15
19 114 11
19 115 13
19 116 13
19 117 13
19 118 11
19 119 11
19 120 15
19 121 14
19 122 9
19 123 12
19 124 15
19 125 8
19 126 13
19 127 15
19 128 12
19 129 13
19 130 4
19 131 3
19 132 4
19 133 13
19 134 9
19 135 1
19 136 12
19 137 5
19 138 4
19 139 5
19 140 4
19 141 8
19 142 11
19 143 11
19 144 11
19 145 10
19 146 8
19 147 12
19 148 11
19 149 12
19 150 8
19 151 15
19 152 9
19 153 6
19 154 6
19 155 10
19 156 11
19 157 7
19 158 1
19 159 11
19 160 14
19 161 9
19 162 11
19 163 12
19 164 7
19 165 3
19 166 1
19 167 8
19 168 13
19 169 4
19 170 13
19 171 5
19 172 11
19 173 12
19 174 12
19 175 4
19 176 5
19 177 8
19 178 1
19 179 2
19 180 5
19 181 12
19 182 1
19 183 5
19 184 1
19 185 11
19 186 4
19 187 13
19 188 9
19 189 5
19 190 9
19 191 11
19 192 1
19 193 5
19 194 6
19 195 11
19 196 6
19 197 8
19 198 13
19 199 7
20 100 13
20 101 11
20 102 11
20 103 5
20 104 8
20 105 6
20 106 1
20 107 10
20 108 5
20 109 11
20 110 2
20 111 11
20 112 15
20 113 12
20 114 7
20 115 5
20 116 15
20 117 4
20 118 6
20 119 5
20 120 11
20 121 15
20 122 3
20 123 3
20 124 15
20 125 10
20 126 14
20 127 14
20 128 9
20 129 15
20 130 5
20 131 5
20 132 2
20 133 14
20 134 1
20 135 7
20 136 6
20 137 2
20 138 1
20 139 12
20 140 3
20 141 14
20 142 12
20 143 2
20 144 7
20 145 9
20 146 6
20 147 15
20 148 14
20 149 9
20 150 15
20 151 3
20 152 2
20 153 2
20 154 14
20 155 15
20 156 14
20 157 12
20 158 3
20 159 7
20 160 7
20 161 7
20 162 9
20 163 9
20 164 10
20 165 7
20 166 7
20 167 14
20 168 4
20 169 11
20 170 14
20 171 8
20 172 2
20 173 2
20 174 9
20 175 13
20 176 14
20 177 3
20 178 3
20 179 15
20 180 12
20 181 14
20 182 2
20 183 11
20 184 12
20 185 8
20 186 10
20 187 2
20 188 2
20 189 1
20 190 5
20 191 4
20 192 10
20 193 12
20 194 15
20 195 5
20 196 1
20 197 13
20 198 14
20 199 7
21 100 3
21 101 7
21 102 9
21 103 13
21 104 14
21 105 3
21 106 1
21 107 15
21 108 7
21 109 11
21 110 1
21 111 12
21 112 12
21 113 10
21 114 9
21 115 9
21 116 6
21 117 7
21 118 13
21 119 6
21 120 12
21 121 1
21 122 11
21 123 3
21 124 7
21 125 6
21 126 15
21 127 5
21 128 15
21 129 4
21 130 10
21 131 11
21 132 5
21 133 6
21 134 12
21 135 3
21 136 5
21 137 15
21 138 12
21 139 15
21 140 6
21 141 3
21 142 14
21 143 12
21 144 13
21 145 15
21 146 14
21 147 6
21 148 13
21 149 13
21 150 15
21 151 12
21 152 13
21 153 15
21 154 9
21 155 12
21 156 6
21 157 1
21 158 12
21 159 7
21 160 2
21 161 9
21 162 15
21 163 12
21 164 2
21 165 14
21 166 8
21 167 4
21 168 8
21 169 14
21 170 9
21 171 11
21 172 15
21 173 5
21 174 10
21 175 15
21 176 9
21 177 7
21 178 7
21 179 13
21 180 6
21 181 5
21 182 3
21 183 6
21 184 14
21 185 1
21 186 8
21 187 2
21 188 7
21 189 12
21 190 14
21 191 13
21 192 3
21 193 5
21 194 10
21 195 2
21 196 11
21 197 8
21 198 15
21 199 15
22 100 9
22 101 5
22 102 4
22 103 9
22 104 2
22 105 12
22 106 4
22 107 3
22 108 11
22 109 4
22 110 10
22 111 4
22 112 3
22 113 12
22 114 3
22 115 11
22 116 3
22 117 4
22 118 11
22 119 5
22 120 10
22 121 11
22 122 5
22 123 6
22 124 7
22 125 4
22 126 5
22 127 3
22 128 7
22 129 3
22 130 14
22 131 1
22 132 2
22 133 13
22 134 6
22 135 2
22 136 7
22 137 2
22 138 2
22 139 4
22 140 9
22 141 11
22 142 9
22 143 3
22 144 8
22 145 8
22 146 12
22 147 13
22 148 2
22 149 1
22 150 12
22 151 12
22 152 15
22 153 15
22 154 14
22 155 4
22 156 11
22 157 12
22 158 12
22 159 9
22 160 3
22 161 6
22 162 13
22 163 12
22 164 4
22 165 5
22 166 12
22 167 11
22 168 9
22 169 5
22 170 5
22 171 9
22 172 11
22 173 6
22 174 10
22 175 12
22 176 15
22 177 11
22 178 12
22 179 11
22 180 11
22 181 13
22 182 4
22 183 10
22 184 9
22 185 1
22 186 8
22 187 12
22 188 5
22 189 6
22 190 15
22 191 11
22 192 5
22 193 4
22 194 2
22 195 1
22 196 4
22 197 5
22 198 6
22 199 6
23 100 13
23 101 7
23 102 12
23 103 12
23 104 13
23 105 8
23 106 15
23 107 2
23 108 14
23 109 10
23 110 11
23 111 14
23 112 2
23 113 3
23 114 2
23 115 4
23 116 7
23 117 9
23 118 8
23 119 5
23 120 7
23 121 15
23 122 6
23 123 4
23 124 1
23 125 12
23 126 2
23 127 13
23 128 13
23 129 3
