0 99
100 4950
2 21 1
2 22 9
2 23 14
2 24 3
2 25 1
2 26 6
2 27 9
2 28 15
2 29 10
2 30 3
2 31 14
2 32 10
2 33 14
2 34 1
2 35 5
2 36 15
2 37 10
2 38 15
2 39 7
2 40 6
2 41 3
2 42 9
2 43 14
2 44 8
2 45 2
2 46 7
2 47 3
2 48 2
2 49 10
2 50 2
2 51 11
2 52 12
2 53 13
2 54 9
2 55 13
2 56 14
2 57 10
2 58 13
2 59 1
2 60 7
2 61 3
2 62 2
2 63 12
2 64 10
2 65 1
2 66 9
2 67 6
2 68 9
2 69 6
2 70 4
2 71 14
2 72 14
2 73 14
2 74 6
2 75 9
2 76 7
2 77 7
2 78 9
2 79 15
2 80 15
2 81 10
2 82 1
2 83 14
2 84 9
2 85 12
2 86 3
2 87 2
2 88 9
2 89 7
2 90 15
2 91 7
2 92 4
2 93 11
2 94 14
2 95 11
2 96 5
2 97 11
2 98 8
2 99 12
3 4 1
3 5 1
3 6 1
3 7 12
3 8 2
3 9 9
3 10 12
3 11 11
3 12 13
3 13 15
3 14 3
3 15 3
3 16 10
3 17 1
3 18 6
3 19 9
3 20 8
3 21 5
3 22 15
3 23 6
3 24 11
3 25 3
3 26 15
3 27 7
3 28 15
3 29 15
3 30 14
3 31 6
3 32 2
3 33 6
3 34 1
3 35 14
3 36 15
3 37 13
3 38 15
3 39 13
3 40 7
3 41 14
3 42 7
3 43 8
3 44 7
3 45 6
3 46 8
3 47 12
3 48 3
3 49 10
3 50 7
3 51 15
3 52 12
3 53 7
3 54 13
3 55 4
3 56 12
3 57 14
3 58 9
3 59 10
3 60 4
3 61 8
3 62 3
3 63 15
3 64 12
3 65 4
3 66 14
3 67 14
3 68 3
3 69 8
3 70 15
3 71 2
3 72 3
3 73 5
3 74 3
3 75 8
3 76 1
3 77 14
3 78 4
3 79 1
3 80 11
3 81 13
3 82 7
3 83 2
3 84 2
3 85 3
3 86 15
3 87 12
3 88 14
3 89 1
3 90 15
3 91 8
3 92 1
3 93 11
3 94 2
3 95 13
3 96 4
3 97 4
3 98 7
3 99 1
4 5 13
4 6 8
4 7 2
4 8 1
4 9 2
4 10 13
4 11 15
4 12 8
4 13 1
4 14 8
4 15 8
4 16 11
4 17 9
4 18 11
4 19 12
4 20 4
4 21 10
4 22 2
4 23 3
4 24 13
4 25 8
4 26 6
4 27 13
4 28 1
4 29 3
4 30 10
4 31 10
4 32 6
4 33 9
4 34 6
4 35 3
4 36 13
4 37 3
4 38 5
4 39 7
4 40 5
4 41 8
4 42 14
4 43 9
4 44 12
4 45 4
4 46 4
4 47 10
4 48 9
4 49 1
4 50 2
4 51 7
4 52 13
4 53 5
4 54 2
4 55 5
4 56 8
4 57 1
4 58 8
4 59 6
4 60 4
4 61 13
4 62 6
4 63 3
4 64 9
4 65 1
4 66 9
4 67 9
4 68 5
4 69 7
4 70 2
4 71 13
4 72 7
4 73 8
4 74 5
4 75 4
4 76 11
4 77 10
4 78 15
4 79 13
4 80 5
4 81 15
4 82 14
4 83 7
4 84 4
4 85 3
4 86 1
4 87 6
4 88 15
4 89 10
4 90 3
4 91 2
4 92 13
4 93 2
4 94 9
4 95 8
4 96 11
4 97 14
4 98 4
4 99 11
5 6 1
5 7 2
5 8 12
5 9 13
5 10 2
5 11 2
5 12 11
5 13 8
5 14 9
5 15 15
5 16 6
5 17 5
5 18 9
5 19 2
5 20 2
5 21 10
5 22 4
5 23 1
5 24 6
5 25 5
5 26 12
5 27 10
5 28 11
5 29 3
5 30 11
5 31 9
5 32 9
5 33 4
5 34 12
5 35 11
5 36 5
5 37 2
5 38 5
5 39 5
5 40 7
5 41 2
5 42 10
5 43 11
5 44 13
5 45 7
5 46 11
5 47 9
5 48 8
5 49 15
5 50 14
5 51 8
5 52 12
5 53 1
5 54 15
5 55 15
5 56 14
5 57 7
5 58 13
5 59 4
5 60 2
5 61 8
5 62 4
5 63 14
5 64 7
5 65 3
5 66 14
5 67 10
5 68 10
5 69 4
5 70 5
5 71 10
5 72 1
5 73 10
5 74 12
5 75 14
5 76 15
5 77 9
5 78 14
5 79 4
5 80 13
5 81 10
5 82 2
5 83 6
5 84 8
5 85 7
5 86 10
5 87 5
5 88 15
5 89 7
5 90 4
5 91 10
5 92 2
5 93 8
5 94 12
5 95 6
5 96 7
5 97 15
5 98 10
5 99 12
6 7 9
6 8 5
6 9 10
6 10 8
6 11 11
6 12 1
6 13 12
6 14 11
6 15 5
6 16 7
6 17 8
6 18 11
6 19 4
6 20 13
6 21 13
6 22 5
6 23 6
6 24 12
6 25 14
6 26 13
6 27 1
6 28 2
6 29 14
6 30 5
6 31 15
6 32 4
6 33 9
6 34 11
6 35 12
6 36 12
6 37 4
6 38 15
6 39 15
6 40 1
6 41 3
6 42 9
6 43 9
6 44 5
6 45 8
6 46 10
6 47 2
6 48 4
6 49 6
6 50 4
6 51 4
6 52 5
6 53 14
6 54 11
6 55 7
6 56 15
6 57 5
6 58 2
6 59 12
6 60 10
6 61 10
6 62 2
6 63 10
6 64 14
6 65 4
6 66 3
6 67 11
6 68 13
6 69 4
6 70 12
6 71 13
6 72 1
6 73 6
6 74 8
6 75 4
6 76 12
6 77 8
6 78 9
6 79 7
6 80 4
6 81 1
6 82 2
6 83 4
6 84 5
6 85 5
6 86 11
6 87 14
6 88 1
6 89 11
6 90 3
6 91 10
6 92 1
6 93 4
6 94 2
6 95 9
6 96 5
6 97 12
6 98 5
6 99 8
7 8 6
7 9 3
7 10 6
7 11 1
7 12 6
7 13 9
7 14 1
7 15 13
7 16 1
7 17 12
7 18 2
7 19 9
7 20 13
7 21 6
7 22 12
7 23 1
7 24 7
7 25 2
7 26 3
7 27 7
7 28 2
7 29 1
7 30 3
7 31 4
7 32 15
7 33 9
7 34 9
7 35 8
7 36 10
7 37 1
7 38 2
7 39 8
7 40 2
7 41 2
7 42 8
7 43 11
7 44 11
7 45 2
7 46 10
7 47 15
7 48 9
7 49 11
7 50 15
7 51 10
7 52 11
7 53 8
7 54 13
7 55 5
7 56 1
7 57 2
7 58 9
7 59 4
7 60 6
7 61 4
7 62 1
7 63 15
7 64 10
7 65 8
7 66 3
7 67 8
7 68 8
7 69 9
7 70 12
7 71 15
7 72 13
7 73 7
7 74 1
7 75 6
7 76 3
7 77 11
7 78 13
7 79 5
7 80 1
7 81 10
7 82 8
7 83 2
7 84 4
7 85 14
7 86 14
7 87 6
7 88 1
7 89 15
7 90 11
7 91 2
7 92 12
7 93 14
7 94 8
7 95 10
7 96 14
7 97 10
7 98 2
7 99 12
8 9 13
8 10 2
8 11 9
8 12 7
8 13 13
8 14 9
8 15 6
8 16 4
8 17 7
8 18 13
8 19 11
8 20 1
8 21 10
8 22 5
8 23 14
8 24 12
8 25 8
8 26 10
8 27 14
8 28 11
8 29 3
8 30 15
8 31 13
8 32 4
8 33 15
8 34 4
8 35 13
8 36 8
8 37 10
8 38 5
8 39 9
8 40 7
8 41 10
8 42 13
8 43 7
8 44 3
8 45 8
8 46 15
8 47 13
8 48 14
8 49 13
8 50 10
8 51 13
8 52 14
8 53 9
8 54 12
8 55 6
8 56 5
8 57 14
8 58 7
8 59 14
8 60 3
8 61 1
8 62 7
8 63 1
8 64 2
8 65 15
8 66 6
8 67 1
8 68 3
8 69 15
8 70 3
8 71 12
8 72 1
8 73 4
8 74 7
8 75 2
8 76 1
8 77 15
8 78 4
8 79 1
8 80 8
8 81 9
8 82 5
8 83 13
8 84 5
8 85 7
8 86 9
8 87 10
8 88 5
8 89 1
8 90 4
8 91 8
8 92 11
8 93 10
8 94 9
8 95 5
8 96 2
8 97 13
8 98 3
8 99 7
9 10 5
9 11 2
9 12 7
9 13 1
9 14 10
9 15 6
9 16 6
9 17 14
9 18 4
9 19 15
9 20 7
9 21 9
9 22 12
9 23 14
9 24 1
9 25 5
9 26 10
9 27 4
9 28 6
9 29 13
9 30 6
9 31 7
9 32 6
9 33 13
9 34 3
9 35 5
9 36 10
9 37 4
9 38 11
9 39 9
9 40 11
9 41 15
9 42 14
9 43 1
9 44 10
9 45 10
9 46 11
9 47 6
9 48 5
9 49 2
9 50 12
9 51 15
9 52 4
9 53 3
9 54 15
9 55 4
9 56 13
9 57 13
9 58 15
9 59 4
9 60 14
9 61 14
9 62 2
9 63 6
9 64 6
9 65 4
9 66 15
9 67 1
9 68 1
9 69 8
9 70 15
9 71 15
9 72 11
9 73 1
9 74 1
9 75 14
9 76 6
9 77 8
9 78 3
9 79 14
9 80 5
9 81 11
9 82 13
9 83 1
9 84 9
9 85 5
9 86 4
9 87 15
9 88 6
9 89 7
9 90 7
9 91 11
9 92 8
9 93 1
9 94 2
9 95 10
9 96 6
9 97 2
9 98 6
9 99 11
10 11 10
10 12 10
10 13 15
10 14 7
10 15 4
10 16 6
10 17 15
10 18 5
10 19 6
10 20 4
10 21 6
10 22 14
10 23 13
10 24 5
10 25 14
10 26 13
10 27 14
10 28 12
10 29 9
10 30 3
10 31 3
10 32 4
10 33 5
10 34 10
10 35 13
10 36 10
10 37 13
10 38 1
10 39 8
10 40 11
10 41 2
10 42 8
10 43 15
10 44 7
10 45 12
10 46 9
10 47 11
10 48 13
10 49 8
10 50 11
10 51 8
10 52 3
10 53 9
10 54 3
10 55 4
10 56 13
10 57 15
10 58 8
10 59 1
10 60 15
10 61 14
10 62 6
10 63 14
10 64 6
10 65 6
10 66 15
10 67 3
10 68 8
10 69 11
10 70 13
10 71 9
10 72 15
10 73 12
10 74 4
10 75 4
10 76 3
10 77 3
10 78 8
10 79 3
10 80 9
10 81 6
10 82 13
10 83 12
10 84 1
10 85 9
10 86 8
10 87 8
10 88 14
10 89 14
10 90 15
10 91 4
10 92 8
10 93 4
10 94 14
10 95 7
10 96 1
10 97 7
10 98 3
10 99 2
11 12 4
11 13 10
11 14 2
11 15 3
11 16 3
11 17 12
11 18 14
11 19 10
11 20 12
11 21 6
11 22 11
11 23 7
11 24 13
11 25 13
11 26 10
11 27 10
11 28 2
11 29 6
11 30 15
11 31 13
11 32 3
11 33 12
11 34 8
11 35 7
11 36 2
11 37 13
11 38 6
11 39 12
11 40 2
11 41 12
11 42 11
11 43 3
11 44 1
11 45 15
11 46 11
11 47 5
11 48 10
11 49 5
11 50 4
11 51 13
11 52 10
11 53 4
11 54 12
11 55 8
11 56 2
11 57 12
11 58 14
11 59 4
11 60 8
11 61 10
11 62 4
11 63 15
11 64 14
11 65 8
11 66 11
11 67 7
11 68 4
11 69 10
11 70 10
11 71 15
11 72 4
11 73 7
11 74 2
11 75 15
11 76 14
11 77 11
11 78 1
11 79 2
11 80 5
11 81 13
11 82 15
11 83 10
11 84 1
11 85 4
11 86 10
11 87 1
11 88 6
11 89 6
11 90 4
11 91 11
11 92 12
11 93 1
11 94 4
11 95 3
11 96 8
11 97 12
11 98 7
11 99 2
12 13 15
12 14 15
12 15 9
12 16 2
12 17 7
12 18 14
12 19 11
12 20 9
12 21 8
12 22 12
12 23 12
12 24 5
12 25 3
12 26 8
12 27 4
12 28 8
12 29 5
12 30 14
12 31 8
12 32 7
12 33 15
12 34 5
12 35 5
12 36 14
12 37 5
12 38 10
12 39 2
12 40 3
12 41 2
12 42 9
12 43 10
12 44 7
12 45 1
12 46 14
12 47 6
12 48 7
12 49 14
12 50 7
12 51 5
12 52 4
12 53 7
12 54 12
12 55 13
12 56 5
12 57 8
12 58 2
12 59 14
12 60 8
12 61 10
12 62 12
12 63 4
12 64 4
12 65 5
12 66 10
12 67 11
12 68 10
12 69 6
12 70 10
12 71 14
12 72 3
12 73 4
12 74 3
12 75 6
12 76 5
12 77 5
12 78 1
12 79 3
12 80 2
12 81 7
12 82 8
12 83 5
12 84 3
12 85 12
12 86 7
12 87 10
12 88 10
12 89 9
12 90 1
12 91 12
12 92 15
12 93 4
12 94 1
12 95 12
12 96 2
12 97 10
12 98 8
12 99 12
13 14 11
13 15 14
13 16 3
13 17 11
13 18 8
13 19 9
13 20 6
13 21 7
13 22 15
13 23 7
13 24 10
13 25 5
13 26 7
13 27 5
13 28 10
13 29 4
13 30 7
13 31 4
13 32 10
13 33 14
13 34 11
13 35 11
13 36 9
13 37 4
13 38 15
13 39 13
13 40 8
13 41 8
13 42 9
13 43 15
13 44 6
13 45 10
13 46 13
13 47 15
13 48 4
13 49 2
13 50 12
13 51 15
13 52 3
13 53 3
13 54 6
13 55 11
13 56 10
13 57 4
13 58 2
13 59 10
13 60 14
13 61 1
13 62 15
13 63 11
13 64 15
13 65 10
13 66 6
13 67 14
13 68 3
13 69 15
13 70 14
13 71 2
13 72 15
13 73 7
13 74 2
13 75 6
13 76 4
13 77 12
13 78 8
13 79 14
13 80 13
13 81 12
13 82 2
13 83 5
13 84 6
13 85 11
13 86 4
13 87 9
13 88 14
13 89 8
13 90 6
13 91 1
13 92 9
13 93 15
13 94 14
13 95 6
13 96 1
13 97 2
13 98 4
13 99 12
14 15 13
14 16 12
14 17 11
14 18 10
14 19 12
14 20 15
14 21 5
14 22 7
14 23 13
14 24 1
14 25 8
14 26 4
14 27 10
14 28 12
14 29 2
14 30 5
14 31 11
14 32 8
14 33 10
14 34 8
14 35 13
14 36 9
14 37 9
14 38 13
14 39 6
14 40 4
14 41 3
14 42 3
14 43 14
14 44 3
14 45 9
14 46 6
14 47 14
14 48 6
14 49 15
14 50 3
14 51 6
14 52 5
14 53 4
14 54 11
14 55 12
14 56 3
14 57 2
14 58 6
14 59 3
14 60 13
14 61 12
14 62 2
14 63 12
14 64 14
14 65 9
14 66 6
14 67 12
14 68 6
14 69 4
14 70 2
14 71 11
14 72 5
14 73 10
14 74 3
14 75 14
14 76 2
14 77 15
14 78 12
14 79 9
14 80 10
14 81 11
14 82 13
14 83 15
14 84 3
14 85 5
14 86 15
14 87 1
14 88 8
14 89 15
14 90 1
14 91 7
14 92 15
14 93 4
14 94 12
14 95 10
14 96 14
14 97 8
14 98 8
14 99 1
15 16 6
15 17 13
15 18 4
15 19 9
15 20 15
15 21 12
15 22 5
15 23 9
15 24 4
15 25 1
15 26 5
15 27 6
15 28 13
15 29 10
15 30 14
15 31 10
15 32 7
15 33 3
15 34 10
15 35 3
15 36 6
15 37 8
15 38 12
15 39 13
15 40 11
15 41 5
15 42 13
15 43 3
15 44 15
15 45 6
15 46 9
15 47 15
15 48 13
15 49 13
15 50 8
15 51 1
15 52 9
15 53 9
15 54 15
15 55 11
15 56 10
15 57 3
15 58 6
15 59 4
15 60 3
15 61 12
15 62 9
15 63 1
15 64 8
15 65 5
15 66 6
15 67 7
15 68 9
15 69 4
15 70 5
15 71 10
15 72 8
15 73 3
15 74 5
15 75 9
15 76 6
15 77 11
15 78 6
15 79 5
15 80 4
15 81 5
15 82 15
15 83 4
15 84 9
15 85 15
15 86 12
15 87 11
15 88 8
15 89 3
15 90 15
15 91 4
15 92 5
15 93 10
15 94 7
15 95 7
15 96 9
15 97 3
15 98 7
15 99 4
16 17 8
16 18 5
16 19 3
16 20 4
16 21 7
16 22 3
16 23 10
16 24 8
16 25 1
16 26 3
16 27 12
16 28 4
16 29 12
16 30 4
16 31 14
16 32 12
16 33 2
16 34 7
16 35 4
16 36 8
16 37 5
16 38 7
16 39 13
16 40 3
16 41 2
16 42 4
16 43 4
16 44 9
16 45 8
16 46 5
16 47 3
16 48 6
16 49 11
16 50 15
16 51 14
16 52 9
16 53 12
16 54 10
16 55 13
16 56 8
16 57 2
16 58 3
16 59 7
16 60 10
16 61 7
16 62 2
16 63 15
16 64 3
16 65 13
16 66 2
16 67 6
16 68 10
16 69 11
16 70 13
16 71 14
16 72 14
16 73 3
16 74 13
16 75 2
16 76 7
16 77 5
16 78 11
16 79 5
16 80 13
16 81 2
16 82 13
16 83 13
16 84 12
16 85 11
16 86 7
16 87 12
16 88 5
16 89 11
16 90 8
16 91 2
16 92 1
16 93 7
16 94 5
16 95 14
16 96 11
16 97 2
16 98 14
16 99 5
17 18 13
17 19 12
17 20 6
17 21 11
17 22 1
17 23 1
17 24 3
17 25 7
17 26 13
17 27 11
17 28 10
17 29 8
17 30 10
17 31 13
17 32 7
17 33 10
17 34 9
17 35 9
17 36 4
17 37 6
17 38 10
17 39 3
17 40 6
17 41 8
17 42 8
17 43 10
17 44 4
17 45 14
17 46 6
17 47 11
17 48 2
17 49 7
17 50 5
17 51 4
17 52 1
17 53 2
17 54 3
17 55 13
17 56 11
17 57 14
17 58 2
17 59 11
17 60 11
17 61 10
17 62 15
17 63 6
17 64 11
17 65 4
17 66 14
17 67 10
17 68 13
17 69 13
17 70 9
17 71 14
17 72 14
17 73 1
17 74 11
17 75 5
17 76 11
17 77 13
17 78 3
17 79 14
17 80 15
17 81 15
17 82 9
17 83 10
17 84 15
17 85 7
17 86 9
17 87 11
17 88 5
17 89 6
17 90 12
17 91 6
17 92 3
17 93 6
17 94 13
17 95 5
17 96 14
17 97 14
17 98 8
17 99 1
18 19 14
18 20 1
18 21 14
18 22 14
18 23 8
18 24 6
18 25 14
18 26 12
18 27 12
18 28 4
18 29 13
18 30 10
18 31 15
18 32 7
18 33 7
18 34 1
18 35 7
18 36 2
18 37 4
18 38 7
18 39 15
18 40 4
18 41 14
18 42 8
18 43 14
18 44 3
18 45 12
18 46 6
18 47 10
18 48 9
18 49 15
18 50 12
18 51 11
18 52 14
18 53 13
18 54 5
18 55 11
18 56 1
18 57 9
18 58 8
18 59 4
18 60 12
18 61 9
18 62 2
18 63 15
18 64 14
18 65 13
18 66 5
18 67 13
18 68 9
18 69 10
18 70 9
18 71 12
18 72 2
18 73 14
18 74 12
18 75 10
18 76 10
18 77 13
18 78 3
18 79 6
18 80 7
18 81 3
18 82 14
18 83 4
18 84 3
18 85 4
18 86 13
18 87 8
18 88 2
18 89 4
18 90 13
18 91 7
18 92 12
18 93 9
18 94 4
18 95 11
18 96 6
18 97 15
18 98 7
18 99 12
19 20 9
19 21 13
19 22 5
19 23 9
19 24 4
19 25 4
19 26 3
19 27 9
19 28 2
19 29 9
19 30 5
19 31 13
19 32 13
19 33 7
19 34 13
19 35 2
19 36 6
19 37 5
19 38 5
19 39 15
19 40 3
19 41 11
19 42 13
19 43 12
19 44 13
19 45 6
19 46 2
19 47 1
19 48 7
19 49 12
19 50 10
19 51 4
19 52 3
19 53 7
19 54 5
19 55 2
19 56 13
19 57 6
19 58 8
19 59 1
19 60 11
19 61 11
19 62 13
19 63 13
19 64 13
19 65 9
19 66 14
19 67 8
19 68 3
19 69 1
19 70 14
19 71 12
19 72 15
19 73 3
19 74 14
19 75 5
19 76 9
19 77 3
19 78 14
19 79 2
19 80 11
19 81 10
19 82 12
19 83 5
19 84 2
19 85 9
19 86 11
19 87 7
19 88 5
19 89 12
19 90 11
19 91 15
19 92 13
19 93 13
19 94 7
19 95 11
19 96 9
19 97 2
19 98 11
19 99 14
20 21 12
20 22 14
20 23 10
20 24 5
20 25 4
20 26 7
20 27 12
20 28 5
20 29 15
20 30 7
20 31 5
20 32 4
20 33 10
20 34 10
20 35 15
20 36 12
20 37 12
20 38 11
20 39 14
20 40 14
20 41 12
20 42 11
20 43 13
20 44 14
20 45 9
20 46 11
20 47 4
20 48 10
20 49 10
20 50 4
20 51 1
20 52 1
20 53 15
20 54 4
20 55 11
20 56 5
20 57 12
20 58 14
20 59 3
20 60 13
20 61 15
20 62 12
20 63 5
20 64 8
20 65 13
20 66 2
20 67 14
20 68 8
20 69 15
20 70 12
20 71 4
20 72 5
20 73 1
20 74 11
20 75 15
20 76 6
20 77 15
20 78 10
20 79 11
20 80 13
20 81 15
20 82 5
20 83 8
20 84 4
20 85 1
20 86 4
20 87 1
20 88 5
20 89 14
20 90 11
20 91 8
20 92 14
20 93 3
20 94 9
20 95 2
20 96 8
20 97 1
20 98 2
20 99 15
21 22 13
21 23 7
21 24 10
21 25 14
21 26 6
21 27 12
21 28 5
21 29 11
21 30 15
21 31 10
21 32 5
21 33 7
21 34 8
21 35 13
21 36 15
21 37 6
21 38 1
21 39 1
21 40 11
21 41 10
21 42 9
21 43 4
21 44 13
21 45 11
21 46 12
21 47 12
21 48 10
21 49 8
21 50 14
21 51 7
21 52 1
21 53 1
21 54 7
21 55 6
21 56 6
21 57 14
21 58 1
21 59 4
21 60 10
21 61 9
21 62 12
21 63 9
21 64 14
21 65 3
21 66 6
21 67 5
21 68 12
21 69 13
21 70 7
21 71 2
21 72 13
21 73 14
21 74 13
21 75 1
21 76 3
21 77 14
21 78 8
21 79 11
21 80 4
21 81 11
21 82 4
21 83 15
21 84 12
21 85 15
21 86 10
21 87 7
21 88 4
21 89 13
21 90 15
21 91 8
21 92 4
21 93 13
21 94 3
21 95 10
21 96 5
21 97 15
21 98 5
21 99 5
22 23 7
22 24 2
22 25 10
22 26 4
22 27 9
22 28 6
22 29 5
22 30 4
22 31 13
22 32 1
22 33 1
22 34 3
22 35 3
22 36 3
22 37 8
22 38 4
22 39 2
22 40 9
22 41 7
22 42 10
22 43 1
22 44 4
22 45 14
22 46 13
22 47 6
22 48 12
22 49 11
22 50 5
22 51 1
22 52 7
22 53 12
22 54 13
22 55 14
22 56 4
22 57 11
22 58 13
22 59 15
22 60 10
22 61 15
22 62 6
22 63 2
22 64 10
22 65 7
22 66 12
22 67 6
22 68 14
22 69 3
22 70 1
22 71 10
22 72 5
22 73 1
22 74 12
22 75 4
22 76 14
22 77 8
22 78 10
22 79 12
22 80 5
22 81 5
22 82 14
22 83 15
22 84 13
22 85 8
22 86 4
22 87 7
22 88 3
22 89 4
22 90 13
22 91 13
22 92 5
22 93 4
22 94 13
22 95 11
22 96 13
22 97 9
22 98 4
22 99 3
23 24 8
23 25 1
23 26 3
23 27 9
23 28 8
23 29 12
23 30 11
23 31 14
23 32 15
23 33 8
23 34 1
23 35 4
23 36 11
23 37 1
23 38 8
23 39 15
23 40 10
23 41 12
23 42 10
23 43 2
23 44 5
23 45 13
23 46 12
23 47 14
23 48 7
23 49 15
23 50 4
23 51 12
23 52 13
23 53 9
23 54 3
23 55 2
23 56 8
23 57 8
23 58 8
23 59 5
23 60 4
23 61 5
23 62 2
23 63 3
23 64 12
23 65 9
23 66 2
23 67 4
23 68 10
23 69 10
23 70 12
23 71 7
23 72 15
23 73 15
23 74 2
23 75 10
23 76 6
23 77 3
23 78 6
23 79 12
23 80 4
23 81 13
23 82 6
23 83 4
23 84 14
23 85 9
23 86 14
23 87 14
23 88 15
23 89 8
23 90 2
23 91 2
23 92 12
23 93 9
23 94 3
23 95 7
23 96 13
23 97 8
23 98 12
23 99 4
24 25 14
24 26 8
24 27 12
24 28 14
24 29 14
24 30 5
24 31 4
24 32 5
24 33 10
24 34 6
24 35 2
24 36 2
24 37 7
24 38 14
24 39 7
24 40 3
24 41 5
24 42 10
24 43 15
24 44 10
24 45 2
24 46 3
24 47 12
24 48 13
24 49 9
24 50 14
24 51 2
24 52 8
24 53 2
24 54 4
24 55 12
24 56 13
24 57 15
24 58 5
24 59 11
24 60 5
24 61 5
24 62 9
24 63 13
24 64 11
24 65 11
24 66 5
24 67 1
24 68 14
24 69 11
24 70 7
24 71 14
24 72 8
24 73 11
24 74 6
24 75 14
24 76 5
24 77 12
24 78 3
24 79 6
24 80 5
24 81 8
24 82 8
24 83 4
24 84 10
24 85 15
24 86 8
24 87 10
24 88 15
24 89 10
24 90 5
24 91 6
24 92 2
24 93 10
24 94 2
24 95 9
24 96 5
24 97 10
24 98 10
24 99 9
25 26 1
25 27 12
25 28 10
25 29 9
25 30 11
25 31 7
25 32 12
25 33 15
25 34 9
25 35 11
25 36 14
25 37 6
25 38 11
25 39 8
25 40 1
25 41 3
25 42 5
25 43 9
25 44 4
25 45 10
25 46 4
25 47 14
25 48 14
25 49 10
25 50 12
25 51 6
25 52 7
25 53 5
25 54 2
25 55 1
25 56 11
25 57 4
25 58 12
25 59 11
25 60 10
25 61 13
25 62 15
25 63 6
25 64 4
25 65 6
25 66 10
25 67 4
25 68 13
25 69 15
25 70 1
25 71 7
25 72 13
25 73 6
25 74 4
25 75 9
25 76 15
25 77 1
25 78 6
25 79 12
25 80 7
25 81 10
25 82 9
25 83 7
25 84 13
25 85 13
25 86 6
25 87 5
25 88 1
25 89 11
25 90 15
25 91 3
25 92 7
25 93 12
25 94 4
25 95 13
25 96 8
25 97 6
25 98 7
25 99 10
26 27 15
26 28 1
26 29 9
26 30 15
26 31 8
26 32 9
26 33 15
26 34 13
26 35 13
26 36 11
26 37 7
26 38 7
26 39 1
26 40 4
26 41 2
26 42 4
26 43 5
26 44 12
26 45 14
26 46 2
26 47 15
26 48 12
26 49 7
26 50 14
26 51 5
26 52 14
26 53 7
26 54 1
26 55 6
26 56 8
26 57 13
26 58 8
26 59 12
26 60 12
26 61 7
26 62 12
26 63 8
26 64 4
26 65 1
26 66 6
26 67 12
26 68 7
26 69 2
26 70 3
26 71 7
26 72 2
26 73 12
26 74 7
26 75 6
26 76 14
26 77 7
26 78 9
26 79 14
26 80 8
26 81 15
26 82 5
26 83 11
26 84 11
26 85 1
26 86 10
26 87 5
26 88 8
26 89 12
26 90 5
26 91 6
26 92 10
26 93 5
26 94 8
26 95 2
26 96 12
26 97 3
26 98 14
26 99 10
27 28 8
27 29 5
27 30 11
27 31 9
27 32 1
27 33 7
27 34 9
27 35 1
