0 99
100 2500
17 57 13
17 58 3
17 59 11
17 60 4
17 61 1
17 62 13
17 63 12
17 64 13
17 65 5
17 66 14
17 67 11
17 68 1
17 69 9
17 70 1
17 71 9
17 72 11
17 73 11
17 74 15
17 75 10
17 76 5
17 77 10
17 78 8
17 79 6
17 80 8
17 81 1
17 82 15
17 83 13
17 84 5
17 85 9
17 86 1
17 87 13
17 88 12
17 89 13
17 90 13
17 91 5
17 92 8
17 93 10
17 94 6
17 95 12
17 96 11
17 97 4
17 98 4
17 99 15
18 50 1
18 51 3
18 52 14
18 53 15
18 54 13
18 55 12
18 56 7
18 57 12
18 58 11
18 59 10
18 60 4
18 61 7
18 62 9
18 63 9
18 64 14
18 65 7
18 66 12
18 67 13
18 68 10
18 69 9
18 70 1
18 71 4
18 72 8
18 73 3
18 74 8
18 75 12
18 76 6
18 77 13
18 78 11
18 79 7
18 80 2
18 81 9
18 82 14
18 83 4
18 84 5
18 85 4
18 86 8
18 87 4
18 88 6
18 89 1
18 90 4
18 91 1
18 92 5
18 93 9
18 94 15
18 95 6
18 96 13
18 97 11
18 98 15
18 99 6
19 50 2
19 51 7
19 52 15
19 53 9
19 54 15
19 55 12
19 56 7
19 57 9
19 58 11
19 59 13
19 60 2
19 61 5
19 62 6
19 63 8
19 64 7
19 65 10
19 66 3
19 67 10
19 68 9
19 69 9
19 70 3
19 71 8
19 72 2
19 73 12
19 74 13
19 75 7
19 76 11
19 77 1
19 78 8
19 79 3
19 80 1
19 81 1
19 82 6
19 83 13
19 84 15
19 85 15
19 86 11
19 87 13
19 88 3
19 89 6
19 90 4
19 91 7
19 92 12
19 93 13
19 94 9
19 95 9
19 96 3
19 97 12
19 98 5
19 99 4
20 50 10
20 51 13
20 52 8
20 53 2
20 54 1
20 55 1
20 56 1
20 57 12
20 58 13
20 59 13
20 60 9
20 61 4
20 62 2
20 63 14
20 64 5
20 65 5
20 66 8
20 67 4
20 68 14
20 69 2
20 70 1
20 71 13
20 72 5
20 73 14
20 74 1
20 75 3
20 76 13
20 77 10
20 78 11
20 79 4
20 80 11
20 81 6
20 82 8
20 83 15
20 84 13
20 85 6
20 86 15
20 87 11
20 88 14
20 89 9
20 90 5
20 91 14
20 92 10
20 93 4
20 94 14
20 95 14
20 96 3
20 97 11
20 98 3
20 99 11
21 50 9
21 51 8
21 52 1
21 53 11
21 54 5
21 55 3
21 56 11
21 57 5
21 58 2
21 59 14
21 60 13
21 61 3
21 62 1
21 63 6
21 64 7
21 65 6
21 66 7
21 67 5
21 68 9
21 69 11
21 70 6
21 71 1
21 72 8
21 73 13
21 74 4
21 75 11
21 76 10
21 77 2
21 78 2
21 79 2
21 80 7
21 81 2
21 82 11
21 83 7
21 84 9
21 85 11
21 86 13
21 87 3
21 88 11
21 89 1
21 90 5
21 91 11
21 92 10
21 93 11
21 94 3
21 95 2
21 96 8
21 97 2
21 98 6
21 99 15
22 50 15
22 51 13
22 52 7
22 53 9
22 54 1
22 55 14
22 56 14
22 57 11
22 58 7
22 59 5
22 60 15
22 61 6
22 62 1
22 63 11
22 64 7
22 65 8
22 66 7
22 67 5
22 68 12
22 69 4
22 70 1
22 71 6
22 72 1
22 73 9
22 74 3
22 75 13
22 76 12
22 77 9
22 78 11
22 79 8
22 80 8
22 81 8
22 82 9
22 83 2
22 84 10
22 85 3
22 86 10
22 87 8
22 88 4
22 89 12
22 90 5
22 91 7
22 92 8
22 93 8
22 94 5
22 95 7
22 96 10
22 97 7
22 98 9
22 99 5
23 50 4
23 51 10
23 52 6
23 53 5
23 54 8
23 55 9
23 56 13
23 57 6
23 58 11
23 59 1
23 60 5
23 61 14
23 62 9
23 63 13
23 64 15
23 65 14
23 66 13
23 67 4
23 68 1
23 69 2
23 70 12
23 71 5
23 72 9
23 73 4
23 74 2
23 75 3
23 76 6
23 77 6
23 78 3
23 79 11
23 80 3
23 81 12
23 82 1
23 83 13
23 84 4
23 85 1
23 86 11
23 87 6
23 88 6
23 89 11
23 90 7
23 91 7
23 92 4
23 93 3
23 94 3
23 95 5
23 96 9
23 97 10
23 98 5
23 99 8
24 50 3
24 51 13
24 52 13
24 53 11
24 54 5
24 55 15
24 56 3
24 57 3
24 58 13
24 59 12
24 60 7
24 61 13
24 62 6
24 63 7
24 64 13
24 65 8
24 66 9
24 67 9
24 68 12
24 69 11
24 70 2
24 71 7
24 72 4
24 73 1
24 74 1
24 75 6
24 76 12
24 77 5
24 78 14
24 79 15
24 80 6
24 81 9
24 82 8
24 83 5
24 84 11
24 85 2
24 86 7
24 87 15
24 88 11
24 89 12
24 90 15
24 91 2
24 92 7
24 93 4
24 94 10
24 95 2
24 96 15
24 97 13
24 98 11
24 99 11
25 50 7
25 51 1
25 52 2
25 53 10
25 54 7
25 55 3
25 56 14
25 57 9
25 58 14
25 59 15
25 60 1
25 61 9
25 62 10
25 63 4
25 64 7
25 65 1
25 66 5
25 67 12
25 68 4
25 69 11
25 70 4
25 71 3
25 72 11
25 73 5
25 74 14
25 75 5
25 76 9
25 77 3
25 78 2
25 79 10
25 80 2
25 81 15
25 82 7
25 83 6
25 84 13
25 85 12
25 86 5
25 87 15
25 88 15
25 89 2
25 90 5
25 91 14
25 92 15
25 93 8
25 94 3
25 95 2
25 96 11
25 97 1
25 98 5
25 99 10
26 50 9
26 51 6
26 52 14
26 53 11
26 54 1
26 55 1
26 56 11
26 57 6
26 58 9
26 59 12
26 60 3
26 61 3
26 62 5
26 63 4
26 64 7
26 65 2
26 66 12
26 67 8
26 68 13
26 69 13
26 70 4
26 71 12
26 72 13
26 73 11
26 74 4
26 75 4
26 76 5
26 77 13
26 78 1
26 79 6
26 80 2
26 81 14
26 82 6
26 83 11
26 84 1
26 85 5
26 86 7
26 87 7
26 88 5
26 89 2
26 90 13
26 91 4
26 92 3
26 93 9
26 94 11
26 95 2
26 96 12
26 97 7
26 98 6
26 99 1
27 50 4
27 51 10
27 52 13
27 53 10
27 54 11
27 55 9
27 56 7
27 57 9
27 58 10
27 59 7
27 60 7
27 61 15
27 62 14
27 63 10
27 64 11
27 65 15
27 66 9
27 67 4
27 68 14
27 69 7
27 70 10
27 71 3
27 72 5
27 73 1
27 74 7
27 75 15
27 76 12
27 77 10
27 78 2
27 79 12
27 80 7
27 81 12
27 82 6
27 83 11
27 84 14
27 85 2
27 86 8
27 87 11
27 88 10
27 89 13
27 90 10
27 91 3
27 92 9
27 93 11
27 94 4
27 95 11
27 96 3
27 97 13
27 98 3
27 99 14
28 50 1
28 51 1
28 52 6
28 53 6
28 54 5
28 55 4
28 56 1
28 57 4
28 58 4
28 59 5
28 60 2
28 61 3
28 62 5
28 63 8
28 64 8
28 65 9
28 66 11
28 67 10
28 68 4
28 69 6
28 70 8
28 71 12
28 72 2
28 73 4
28 74 9
28 75 9
28 76 1
28 77 5
28 78 1
28 79 11
28 80 1
28 81 8
28 82 4
28 83 11
28 84 9
28 85 12
28 86 8
28 87 7
28 88 4
28 89 15
28 90 8
28 91 15
28 92 15
28 93 6
28 94 10
28 95 6
28 96 3
28 97 9
28 98 6
28 99 5
29 50 7
29 51 3
29 52 7
29 53 1
29 54 11
29 55 14
29 56 6
29 57 5
29 58 1
29 59 9
29 60 3
29 61 12
29 62 1
29 63 6
29 64 4
29 65 3
29 66 5
29 67 12
29 68 9
29 69 15
29 70 4
29 71 10
29 72 3
29 73 3
29 74 11
29 75 6
29 76 4
29 77 11
29 78 12
29 79 4
29 80 11
29 81 5
29 82 8
29 83 1
29 84 4
29 85 7
29 86 15
29 87 1
29 88 1
29 89 14
29 90 4
29 91 2
29 92 14
29 93 13
29 94 3
29 95 11
29 96 6
29 97 10
29 98 15
29 99 12
30 50 1
30 51 7
30 52 1
30 53 12
30 54 8
30 55 13
30 56 7
30 57 11
30 58 2
30 59 2
30 60 11
30 61 11
30 62 14
30 63 5
30 64 8
30 65 12
30 66 15
30 67 15
30 68 9
30 69 12
30 70 14
30 71 10
30 72 5
30 73 11
30 74 6
30 75 11
30 76 1
30 77 10
30 78 11
30 79 13
30 80 8
30 81 4
30 82 3
30 83 10
30 84 1
30 85 4
30 86 12
30 87 8
30 88 9
30 89 5
30 90 5
30 91 5
30 92 9
30 93 7
30 94 6
30 95 15
30 96 8
30 97 1
30 98 5
30 99 9
31 50 13
31 51 15
31 52 5
31 53 13
31 54 2
31 55 9
31 56 6
31 57 15
31 58 8
31 59 7
31 60 13
31 61 13
31 62 7
31 63 2
31 64 10
31 65 6
31 66 6
31 67 12
31 68 13
31 69 14
31 70 8
31 71 5
31 72 4
31 73 8
31 74 7
31 75 1
31 76 7
31 77 5
31 78 10
31 79 10
31 80 5
31 81 4
31 82 13
31 83 7
31 84 15
31 85 15
31 86 11
31 87 1
31 88 1
31 89 3
31 90 2
31 91 14
31 92 13
31 93 13
31 94 14
31 95 7
31 96 13
31 97 14
31 98 3
31 99 15
32 50 6
32 51 4
32 52 7
32 53 8
32 54 6
32 55 5
32 56 9
32 57 13
32 58 13
32 59 14
32 60 4
32 61 10
32 62 4
32 63 15
32 64 14
32 65 4
32 66 13
32 67 13
32 68 12
32 69 8
32 70 3
32 71 6
32 72 12
32 73 1
32 74 13
32 75 9
32 76 12
32 77 15
32 78 2
32 79 11
32 80 4
32 81 11
32 82 3
32 83 15
32 84 6
32 85 9
32 86 3
32 87 6
32 88 12
32 89 5
32 90 9
32 91 6
32 92 9
32 93 15
32 94 6
32 95 6
32 96 3
32 97 5
32 98 11
32 99 7
33 50 12
33 51 5
33 52 2
33 53 5
33 54 1
33 55 13
33 56 12
33 57 2
33 58 7
33 59 9
33 60 4
33 61 9
33 62 15
33 63 15
33 64 8
33 65 9
33 66 2
33 67 5
33 68 7
33 69 9
33 70 2
33 71 11
33 72 14
33 73 12
33 74 13
33 75 3
33 76 6
33 77 8
33 78 11
33 79 5
33 80 8
33 81 2
33 82 8
33 83 15
33 84 15
33 85 15
33 86 10
33 87 3
33 88 4
33 89 9
33 90 10
33 91 11
33 92 3
33 93 1
33 94 1
33 95 3
33 96 13
33 97 15
33 98 15
33 99 11
34 50 14
34 51 10
34 52 11
34 53 13
34 54 10
34 55 10
34 56 13
34 57 9
34 58 3
34 59 4
34 60 5
34 61 13
34 62 13
34 63 1
34 64 6
34 65 10
34 66 6
34 67 7
34 68 3
34 69 14
34 70 14
34 71 5
34 72 10
34 73 2
34 74 7
34 75 4
34 76 15
34 77 10
34 78 4
34 79 5
34 80 8
34 81 2
34 82 4
34 83 7
34 84 4
34 85 1
34 86 5
34 87 14
34 88 4
34 89 5
34 90 15
34 91 1
34 92 8
34 93 9
34 94 15
34 95 5
34 96 14
34 97 15
34 98 6
34 99 1
35 50 9
35 51 2
35 52 15
35 53 12
35 54 9
35 55 3
35 56 6
35 57 11
35 58 11
35 59 8
35 60 13
35 61 9
35 62 13
35 63 7
35 64 11
35 65 1
35 66 11
35 67 1
35 68 6
35 69 5
35 70 12
35 71 14
35 72 14
35 73 2
35 74 3
35 75 8
35 76 3
35 77 15
35 78 13
35 79 7
35 80 8
35 81 1
35 82 1
35 83 15
35 84 5
35 85 3
35 86 2
35 87 1
35 88 13
35 89 15
35 90 2
35 91 15
35 92 1
35 93 2
35 94 15
35 95 9
35 96 13
35 97 5
35 98 15
35 99 1
36 50 6
36 51 6
36 52 2
36 53 5
36 54 7
36 55 8
36 56 10
36 57 4
36 58 14
36 59 5
36 60 4
36 61 7
36 62 12
36 63 12
36 64 1
36 65 1
36 66 5
36 67 4
36 68 5
36 69 14
36 70 11
36 71 4
36 72 1
36 73 15
36 74 7
36 75 4
36 76 1
36 77 6
36 78 5
36 79 8
36 80 5
36 81 12
36 82 2
36 83 4
36 84 6
36 85 2
36 86 9
36 87 1
36 88 11
36 89 14
36 90 14
36 91 8
36 92 9
36 93 8
36 94 14
36 95 3
36 96 11
36 97 11
36 98 9
36 99 7
37 50 5
37 51 1
37 52 13
37 53 14
37 54 14
37 55 8
37 56 11
37 57 12
37 58 2
37 59 9
37 60 13
37 61 5
37 62 15
37 63 9
37 64 4
37 65 10
37 66 11
37 67 11
37 68 4
37 69 8
37 70 8
37 71 4
37 72 9
37 73 9
37 74 14
37 75 12
37 76 7
37 77 14
37 78 5
37 79 7
37 80 11
37 81 3
37 82 3
37 83 9
37 84 7
37 85 4
37 86 15
37 87 10
37 88 8
37 89 1
37 90 12
37 91 15
37 92 13
37 93 13
37 94 13
37 95 1
37 96 5
37 97 11
37 98 4
37 99 12
38 50 11
38 51 6
38 52 6
38 53 1
38 54 7
38 55 8
38 56 2
38 57 2
38 58 14
38 59 10
38 60 13
38 61 11
38 62 6
38 63 3
38 64 13
38 65 2
38 66 12
38 67 7
38 68 6
38 69 1
38 70 15
38 71 1
38 72 13
38 73 12
38 74 1
38 75 12
38 76 8
38 77 4
38 78 15
38 79 5
38 80 12
38 81 7
38 82 13
38 83 8
38 84 5
38 85 1
38 86 6
38 87 4
38 88 8
38 89 2
38 90 11
38 91 7
38 92 9
38 93 9
38 94 9
38 95 7
38 96 6
38 97 8
38 98 13
38 99 11
39 50 13
39 51 13
39 52 6
39 53 5
39 54 3
39 55 10
39 56 8
39 57 15
39 58 1
39 59 6
39 60 3
39 61 3
39 62 3
39 63 10
39 64 2
39 65 7
39 66 6
39 67 1
39 68 12
39 69 9
39 70 8
39 71 13
39 72 3
39 73 12
39 74 4
39 75 7
39 76 15
39 77 13
39 78 11
39 79 13
39 80 7
39 81 10
39 82 9
39 83 6
39 84 7
39 85 8
39 86 12
39 87 14
39 88 10
39 89 5
39 90 6
39 91 13
39 92 12
39 93 1
39 94 12
39 95 12
39 96 10
39 97 4
39 98 1
39 99 8
40 50 12
40 51 1
40 52 6
40 53 6
40 54 3
40 55 13
40 56 11
40 57 12
40 58 15
40 59 9
40 60 12
40 61 1
40 62 2
40 63 8
40 64 11
40 65 7
40 66 7
40 67 9
40 68 15
40 69 7
40 70 15
40 71 9
40 72 10
40 73 12
40 74 11
40 75 1
40 76 13
40 77 1
40 78 6
40 79 8
40 80 1
40 81 10
40 82 3
40 83 14
40 84 10
40 85 7
40 86 13
40 87 1
40 88 6
40 89 8
40 90 5
40 91 7
40 92 6
40 93 6
40 94 11
40 95 12
40 96 4
40 97 1
40 98 1
40 99 4
41 50 11
41 51 7
41 52 15
41 53 13
41 54 8
41 55 11
41 56 3
41 57 14
41 58 13
41 59 3
41 60 15
41 61 3
41 62 11
41 63 13
41 64 15
41 65 1
41 66 5
41 67 4
41 68 5
41 69 8
41 70 15
41 71 2
41 72 10
41 73 7
41 74 1
41 75 4
41 76 9
41 77 3
41 78 10
41 79 2
41 80 4
41 81 8
41 82 9
41 83 13
41 84 14
41 85 2
41 86 3
41 87 3
41 88 2
41 89 4
41 90 9
41 91 5
41 92 6
41 93 11
41 94 15
41 95 4
41 96 9
41 97 12
41 98 9
41 99 15
42 50 11
42 51 15
42 52 7
42 53 14
42 54 4
42 55 3
42 56 1
42 57 13
42 58 5
42 59 1
42 60 8
42 61 4
42 62 13
42 63 7
42 64 14
42 65 4
42 66 13
42 67 14
42 68 13
42 69 3
42 70 8
42 71 11
42 72 8
42 73 11
42 74 11
42 75 3
42 76 3
42 77 10
42 78 13
42 79 8
42 80 1
42 81 11
42 82 2
42 83 7
42 84 4
42 85 9
42 86 13
42 87 4
42 88 5
42 89 3
42 90 3
42 91 8
42 92 1
42 93 4
42 94 5
42 95 5
42 96 13
42 97 6
42 98 12
42 99 14
43 50 11
43 51 5
43 52 5
43 53 8
43 54 12
43 55 12
43 56 7
43 57 1
43 58 14
43 59 14
43 60 8
43 61 15
43 62 14
43 63 14
43 64 9
43 65 10
43 66 2
43 67 12
43 68 7
43 69 14
43 70 1
43 71 15
43 72 11
43 73 3
43 74 5
43 75 8
43 76 11
43 77 10
43 78 15
43 79 13
43 80 15
43 81 9
43 82 2
43 83 4
43 84 9
43 85 14
43 86 15
43 87 12
43 88 4
43 89 14
43 90 13
43 91 14
43 92 7
43 93 14
43 94 9
43 95 3
43 96 2
43 97 15
43 98 5
43 99 5
44 50 15
44 51 1
44 52 4
44 53 12
44 54 2
44 55 6
44 56 10
44 57 7
44 58 3
44 59 14
44 60 4
44 61 5
44 62 14
44 63 7
44 64 13
44 65 4
44 66 4
44 67 5
44 68 11
44 69 12
44 70 10
44 71 14
44 72 13
44 73 14
44 74 15
44 75 5
44 76 12
44 77 4
44 78 8
44 79 10
44 80 11
44 81 13
44 82 2
44 83 12
44 84 13
44 85 13
44 86 11
44 87 2
44 88 4
44 89 2
44 90 2
44 91 8
44 92 7
44 93 15
44 94 11
44 95 7
44 96 2
44 97 2
44 98 15
44 99 12
45 50 5
45 51 1
45 52 8
45 53 13
45 54 5
45 55 8
45 56 7
45 57 9
45 58 12
45 59 6
45 60 7
45 61 4
45 62 7
45 63 6
45 64 8
45 65 13
45 66 4
45 67 15
45 68 13
45 69 3
45 70 5
45 71 7
45 72 9
45 73 13
45 74 2
45 75 7
45 76 13
45 77 13
45 78 3
45 79 7
45 80 15
45 81 4
45 82 3
45 83 8
45 84 6
45 85 1
45 86 13
45 87 10
45 88 6
45 89 1
45 90 13
45 91 9
45 92 1
45 93 9
45 94 3
45 95 1
45 96 12
45 97 1
45 98 8
45 99 13
46 50 10
46 51 15
46 52 5
46 53 15
46 54 9
46 55 15
46 56 2
46 57 2
46 58 7
46 59 15
46 60 10
46 61 10
46 62 8
46 63 1
46 64 10
46 65 4
46 66 14
46 67 13
46 68 10
46 69 5
46 70 15
46 71 2
46 72 12
46 73 14
46 74 6
46 75 9
46 76 7
46 77 9
46 78 15
46 79 6
