0 49
50 1225
20 47 11
20 48 6
20 49 15
21 22 7
21 23 10
21 24 1
21 25 6
21 26 1
21 27 4
21 28 7
21 29 13
21 30 1
21 31 11
21 32 11
21 33 8
21 34 14
21 35 5
21 36 5
21 37 14
21 38 11
21 39 9
21 40 5
21 41 9
21 42 5
21 43 8
21 44 10
21 45 15
21 46 15
21 47 10
21 48 15
21 49 1
22 23 4
22 24 3
22 25 15
22 26 3
22 27 2
22 28 2
22 29 5
22 30 12
22 31 10
22 32 3
22 33 8
22 34 10
22 35 8
22 36 2
22 37 9
22 38 5
22 39 5
22 40 14
22 41 10
22 42 11
22 43 1
22 44 14
22 45 4
22 46 1
22 47 1
22 48 9
22 49 14
23 24 5
23 25 3
23 26 8
23 27 12
23 28 14
23 29 8
23 30 2
23 31 13
23 32 5
23 33 6
23 34 3
23 35 8
23 36 4
23 37 13
23 38 8
23 39 15
23 40 12
23 41 10
23 42 11
23 43 12
23 44 14
23 45 10
23 46 13
23 47 6
23 48 11
23 49 14
24 25 13
24 26 14
24 27 9
24 28 15
24 29 8
24 30 11
24 31 9
24 32 15
24 33 14
24 34 7
24 35 4
24 36 11
24 37 5
24 38 4
24 39 7
24 40 6
24 41 1
24 42 3
24 43 10
24 44 9
24 45 14
24 46 6
24 47 1
24 48 15
24 49 14
25 26 14
25 27 3
25 28 15
25 29 3
25 30 2
25 31 4
25 32 10
25 33 6
25 34 13
25 35 2
25 36 13
25 37 3
25 38 2
25 39 6
25 40 8
25 41 5
25 42 11
25 43 3
25 44 2
25 45 13
25 46 13
25 47 1
25 48 4
25 49 12
26 27 11
26 28 4
26 29 14
26 30 11
26 31 8
26 32 14
26 33 7
26 34 5
26 35 7
26 36 10
26 37 1
26 38 6
26 39 12
26 40 10
26 41 12
26 42 3
26 43 14
26 44 2
26 45 4
26 46 15
26 47 7
26 48 1
26 49 10
27 28 3
27 29 4
27 30 12
27 31 8
27 32 15
27 33 1
27 34 9
27 35 10
27 36 10
27 37 8
27 38 10
27 39 5
27 40 12
27 41 13
27 42 14
27 43 3
27 44 9
27 45 7
27 46 3
27 47 8
27 48 9
27 49 13
28 29 9
28 30 5
28 31 15
28 32 12
28 33 15
28 34 11
28 35 13
28 36 1
28 37 5
28 38 8
28 39 8
28 40 11
28 41 11
28 42 5
28 43 6
28 44 13
28 45 6
28 46 5
28 47 12
28 48 9
28 49 14
29 30 5
29 31 4
29 32 12
29 33 12
29 34 4
29 35 8
29 36 7
29 37 2
29 38 13
29 39 6
29 40 8
29 41 8
29 42 1
29 43 14
29 44 14
29 45 11
29 46 10
29 47 14
29 48 3
29 49 9
30 31 12
30 32 15
30 33 8
30 34 5
30 35 3
30 36 11
30 37 1
30 38 1
30 39 15
30 40 7
30 41 3
30 42 4
30 43 4
30 44 12
30 45 14
30 46 4
30 47 15
30 48 8
30 49 5
31 32 8
31 33 1
31 34 7
31 35 15
31 36 1
31 37 3
31 38 15
31 39 2
31 40 9
31 41 1
31 42 7
31 43 14
31 44 14
31 45 8
31 46 6
31 47 14
31 48 7
31 49 10
32 33 8
32 34 3
32 35 4
32 36 5
32 37 5
32 38 8
32 39 5
32 40 15
32 41 10
32 42 8
32 43 15
32 44 9
32 45 9
32 46 9
32 47 13
32 48 9
32 49 4
33 34 4
33 35 5
33 36 7
33 37 5
33 38 8
33 39 2
33 40 10
33 41 13
33 42 2
33 43 8
33 44 9
33 45 1
33 46 5
33 47 2
33 48 15
33 49 3
34 35 13
34 36 12
34 37 13
34 38 13
34 39 11
34 40 14
34 41 2
34 42 11
34 43 1
34 44 15
34 45 1
34 46 6
34 47 14
34 48 7
34 49 14
35 36 7
35 37 5
35 38 11
35 39 2
35 40 9
35 41 2
35 42 10
35 43 12
35 44 6
35 45 10
35 46 7
35 47 6
35 48 3
35 49 13
36 37 5
36 38 13
36 39 11
36 40 8
36 41 5
36 42 2
36 43 6
36 44 2
36 45 14
36 46 4
36 47 2
36 48 8
36 49 8
37 38 12
37 39 5
37 40 12
37 41 12
37 42 15
37 43 13
37 44 8
37 45 15
37 46 3
37 47 14
37 48 13
37 49 6
38 39 4
38 40 8
38 41 6
38 42 15
38 43 10
38 44 13
38 45 7
38 46 3
38 47 1
38 48 10
38 49 9
39 40 11
39 41 12
39 42 3
39 43 1
39 44 4
39 45 7
39 46 8
39 47 7
39 48 13
39 49 4
40 41 15
40 42 12
40 43 5
40 44 3
40 45 2
40 46 8
40 47 1
40 48 13
40 49 10
41 42 15
41 43 6
41 44 1
41 45 14
41 46 7
41 47 14
41 48 4
41 49 7
42 43 15
42 44 12
42 45 6
42 46 4
42 47 6
42 48 2
42 49 1
43 44 12
43 45 15
43 46 15
43 47 11
43 48 6
43 49 3
44 45 15
44 46 8
44 47 4
44 48 2
44 49 12
45 46 10
45 47 6
45 48 8
45 49 11
46 47 7
46 48 11
46 49 3
47 48 14
47 49 14
48 49 1
